YYYYMM,행정동코드,행정동_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가
201912,11740690,둔촌1동,4,1090,2808,2032,0,0,83,854201839
201912,11740700,둔촌2동,315,3013,3387,734,72,21,58,221824698
202001,11110515,청운효자동,342,1667,650,103,107,129,70,243371110
202001,11110530,사직동,98,322,503,443,671,90,76,313674590
202001,11110540,삼청동,11,13,22,6,3,16,114,392575974
202001,11110550,부암동,183,774,710,205,51,134,83,226338355
202001,11110560,평창동,297,821,1328,409,586,645,125,428445295
202001,11110570,무악동,45,298,1148,530,32,0,82,446350543
202001,11110580,교남동,247,2184,1245,221,21,1,49,194204393
202001,11110600,가회동,130,719,81,21,8,44,66,245145969
202001,11110615,종로1·2·3·4가동,11,450,370,114,49,12,51,220777247
202001,11110630,종로5·6가동,14,312,1,2,3,1,42,132936677
202001,11110640,이화동,230,1535,253,17,4,30,53,145141512
202001,11110650,혜화동,341,2167,1073,133,54,35,58,165269307
202001,11110670,창신1동,27,714,278,0,0,0,48,161379277
202001,11110680,창신2동,225,1331,141,24,8,2,49,121211234
202001,11110690,창신3동,27,761,763,306,0,0,64,243402939
202001,11110700,숭인1동,40,356,329,185,0,0,61,235295402
202001,11110710,숭인2동,193,2144,487,46,0,0,51,143987316
202001,11140520,소공동,4,172,325,56,0,0,71,457047799
202001,11140540,회현동,25,614,139,233,277,183,83,315518214
202001,11140550,명동,6,16,14,2,116,120,95,416972645
202001,11140570,필동,37,514,115,71,9,7,64,231203921
202001,11140580,장충동,165,1774,111,26,24,41,45,158255338
202001,11140590,광희동,17,452,331,174,107,1,51,180442167
202001,11140605,을지로동,4,8,231,0,0,0,68,213437246
202001,11140615,신당동,52,897,188,152,104,29,47,167818078
202001,11140625,다산동,400,2585,500,135,59,108,65,183059237
202001,11140635,약수동,131,1582,1621,977,79,1,68,289046874
202001,11140645,청구동,84,1449,1112,659,2,0,64,294228809
202001,11140650,신당5동,59,750,486,146,0,0,60,274164868
202001,11140665,동화동,62,374,1582,506,225,1,82,410344824
202001,11140670,황학동,51,1200,1050,387,59,4,53,225923415
202001,11140680,중림동,86,1012,693,267,30,1,60,256153393
202001,11170510,후암동,404,2263,1025,140,104,93,63,251501889
202001,11170520,용산2가동,305,1537,307,12,5,1,50,188915261
202001,11170530,남영동,82,503,183,134,128,39,62,325915063
202001,11170555,청파동,467,2572,655,114,12,3,55,206142632
202001,11170560,원효로1동,119,1301,1847,841,194,15,61,351554472
202001,11170570,원효로2동,116,1460,1297,524,86,145,72,369628825
202001,11170580,효창동,175,1180,881,232,53,33,64,258179644
202001,11170590,용문동,176,1694,923,454,3,0,56,262622762
202001,11170625,한강로동,93,796,885,1005,1303,362,69,567531518
202001,11170630,이촌1동,131,1963,1860,3182,1056,1226,120,1077394523
202001,11170640,이촌2동,97,1819,1106,282,4,1,63,436884557
202001,11170650,이태원1동,91,281,143,287,270,296,98,554317911
202001,11170660,이태원2동,211,880,537,131,193,97,82,365818859
202001,11170685,한남동,511,2366,1409,475,397,1273,99,901751841
202001,11170690,서빙고동,182,581,695,109,625,694,80,745948349
202001,11170700,보광동,167,855,605,28,14,6,52,568741250
202001,11200520,왕십리2동,73,1580,1668,562,6,0,68,333110823
202001,11200535,왕십리도선동,104,1622,3642,963,180,0,72,479680275
202001,11200540,마장동,120,2621,2089,173,243,46,58,241419577
202001,11200550,사근동,112,1247,856,151,28,0,46,139242984
202001,11200560,행당1동,140,1118,1105,464,0,0,58,248832965
202001,11200570,행당2동,97,2397,2531,1444,4,1,79,451248059
202001,11200580,응봉동,236,2348,1524,883,0,0,55,172602163
202001,11200590,금호1가동,184,1625,1121,638,0,2,53,180067652
202001,11200615,금호2·3가동,262,2871,2065,716,2,0,59,244065289
202001,11200620,금호4가동,116,1359,1694,554,0,0,64,373217118
202001,11200645,옥수동,133,2401,3708,1401,647,198,93,611686138
202001,11200650,성수1가1동,121,1536,2185,10,208,4,60,467779051
202001,11200660,성수1가2동,76,1382,1373,45,0,0,56,331027896
202001,11200670,성수2가1동,114,1557,1150,202,157,6,58,371108065
202001,11200690,성수2가3동,78,783,904,801,0,1,58,291895888
202001,11200720,송정동,67,772,496,92,0,0,50,190377083
202001,11200790,용답동,55,443,283,7,0,0,57,193035015
202001,11215710,화양동,198,2900,339,33,0,0,34,132779174
202001,11215730,군자동,221,1826,692,152,66,6,53,178474581
202001,11215740,중곡1동,235,1628,478,28,20,0,52,171882565
202001,11215750,중곡2동,373,2682,665,26,3,1,51,172760642
202001,11215760,중곡3동,234,1948,385,17,0,0,49,161502511
202001,11215770,중곡4동,601,3947,1331,100,13,0,53,165867117
202001,11215780,능동,164,1310,237,16,5,1,46,183316606
202001,11215810,광장동,195,2376,5811,581,652,618,93,506935544
202001,11215820,자양1동,355,2874,885,87,7,7,50,190481420
202001,11215830,자양2동,409,3161,1986,499,290,50,55,227462355
202001,11215840,자양3동,162,2282,3781,969,733,104,67,364529590
202001,11215847,자양4동,144,1523,1282,38,59,0,48,209557237
202001,11215850,구의1동,405,2902,674,62,2,3,49,162628430
202001,11215860,구의2동,543,3412,1574,136,38,9,59,185479350
202001,11215870,구의3동,315,2904,4306,356,503,296,61,234312721
202001,11230536,용신동,227,3288,1730,452,38,16,57,198281968
202001,11230545,제기동,268,2519,1797,538,8,14,56,159006803
202001,11230560,전농1동,217,2530,1786,665,1,3,56,229549463
202001,11230570,전농2동,94,1692,1766,1259,0,1,71,290531164
202001,11230600,답십리1동,91,2692,2793,608,118,0,68,358508751
202001,11230610,답십리2동,116,2638,2976,853,2,0,70,260012142
202001,11230650,장안1동,349,4571,3972,1083,150,1,59,204060325
202001,11230660,장안2동,267,3638,3717,517,57,2,59,215602126
202001,11230705,청량리동,183,1173,1116,1123,302,90,64,178345749
202001,11230710,회기동,83,1205,849,42,1,0,53,155253764
202001,11230720,휘경1동,93,1115,775,290,0,0,50,150308562
202001,11230730,휘경2동,211,2528,2273,809,1,0,59,184309353
202001,11230740,이문1동,437,2760,1009,501,109,12,46,146871731
202001,11230750,이문2동,91,1778,2020,811,23,0,67,281936432
202001,11260520,면목2동,239,3326,1162,110,4,0,54,149008708
202001,11260540,면목4동,200,2740,1169,187,5,1,57,165459128
202001,11260550,면목5동,148,1364,300,27,0,0,51,137402406
202001,11260565,면목본동,465,4569,890,17,3,2,48,144860479
202001,11260570,면목7동,183,1531,2197,151,148,0,58,166254878
202001,11260575,면목3·8동,241,2580,1639,25,0,0,53,144301533
202001,11260580,상봉1동,221,2822,3579,477,15,6,58,187604600
202001,11260590,상봉2동,264,2751,755,156,141,24,44,145011243
202001,11260600,중화1동,259,3007,1701,39,0,0,55,152603722
202001,11260610,중화2동,253,2798,777,20,3,0,48,149665490
202001,11260620,묵1동,445,4824,2555,2062,24,17,59,176392502
202001,11260630,묵2동,229,2629,691,69,0,0,48,151547294
202001,11260655,망우본동,267,2904,2013,248,39,1,58,158999812
202001,11260660,망우3동,216,1795,238,5,8,1,50,140113025
202001,11260680,신내1동,187,6239,4544,1181,136,1,64,215840048
202001,11260690,신내2동,77,5645,1962,608,210,0,68,257420070
202001,11290525,성북동,274,1315,710,116,124,203,80,251457726
202001,11290555,삼선동,242,2364,1615,555,20,6,60,184643303
202001,11290575,동선동,192,2040,709,165,1,7,52,141683917
202001,11290580,돈암1동,85,1411,2193,858,0,0,68,235235256
202001,11290590,돈암2동,126,1752,3329,919,1445,0,80,315652532
202001,11290600,안암동,137,1790,453,237,23,100,56,150623756
202001,11290610,보문동,143,1739,1473,211,1,0,56,201345097
202001,11290620,정릉1동,131,2014,2174,626,0,0,63,198789913
202001,11290630,정릉2동,433,3421,2879,347,20,2,62,150436083
202001,11290640,정릉3동,232,2340,748,104,24,4,57,130646210
202001,11290650,정릉4동,396,4681,2716,926,9,2,63,160042808
202001,11290660,길음1동,178,4696,4983,1945,74,0,77,379937300
202001,11290685,길음2동,46,997,1097,614,103,107,73,282068092
202001,11290705,종암동,349,5472,3531,1267,23,0,60,197591506
202001,11290715,월곡1동,170,3543,2669,846,0,0,64,254065315
202001,11290725,월곡2동,117,1996,1483,603,88,60,63,208407162
202001,11290760,장위1동,471,3813,478,32,4,2,51,132714004
202001,11290770,장위2동,217,1341,512,54,3,1,58,148893928
202001,11290780,장위3동,92,1185,1117,147,0,0,60,201253297
202001,11290810,석관동,377,3951,1755,271,296,50,51,149946511
202001,11305534,삼양동,427,3731,1539,391,2,0,54,138061642
202001,11305535,미아동,438,3955,851,19,19,1,48,116814076
202001,11305545,송중동,498,3588,1571,374,3,0,53,129852475
202001,11305555,송천동,367,2778,983,95,0,1,51,153552735
202001,11305575,삼각산동,136,2396,4392,1681,0,0,84,365752537
202001,11305595,번1동,204,1914,764,0,3,0,49,121975950
202001,11305603,번2동,498,5401,745,115,1,0,45,81858513
202001,11305608,번3동,94,5239,1827,97,34,0,58,172270452
202001,11305615,수유1동,466,4097,697,42,1,0,51,116185046
202001,11305625,수유2동,366,3893,1231,694,3,0,53,127414142
202001,11305635,수유3동,382,3282,430,19,2,1,51,118006020
202001,11305645,우이동,518,3867,1335,208,74,35,59,135496765
202001,11305660,인수동,759,6096,1552,159,136,4,54,126805939
202001,11320511,창1동,195,5111,2981,186,156,78,64,197384233
202001,11320512,창2동,500,5192,2416,256,24,2,53,140185785
202001,11320513,창3동,215,2247,516,35,0,0,51,126084463
202001,11320514,창4동,98,4966,3831,551,676,0,75,314302692
202001,11320515,창5동,246,4227,2671,1180,211,160,58,177117910
202001,11320521,도봉1동,490,4104,1346,30,22,1,50,95872928
202001,11320522,도봉2동,131,3476,4947,337,3,0,66,184488971
202001,11320660,쌍문1동,407,4064,1904,113,46,2,55,122291925
202001,11320670,쌍문2동,322,4141,1266,10,3,55,54,118041184
202001,11320680,쌍문3동,253,2379,704,100,1,0,54,123930841
202001,11320681,쌍문4동,110,2186,3694,99,8,19,63,166201014
202001,11320690,방학1동,315,3145,2158,705,547,1,58,158569726
202001,11320700,방학2동,446,4177,598,2,9,0,50,108518836
202001,11320710,방학3동,130,3323,5167,450,140,0,71,183046724
202001,11350560,월계1동,309,3506,2593,580,1,0,53,136871862
202001,11350570,월계2동,129,7536,1795,450,158,0,64,210288794
202001,11350580,월계3동,104,9591,2188,524,328,0,60,269053386
202001,11350595,공릉1동,434,8445,3515,502,41,0,52,146999271
202001,11350600,공릉2동,280,5949,4257,1092,263,0,65,221426350
202001,11350611,하계1동,131,4635,2281,795,446,0,72,235113128
202001,11350612,하계2동,55,3074,2844,738,0,0,78,318489311
202001,11350619,중계본동,192,2749,1831,1639,440,0,70,222324608
202001,11350621,중계1동,79,3329,3564,981,66,0,79,396727534
202001,11350624,중계4동,74,4716,2202,300,34,0,63,214250769
202001,11350625,중계2·3동,76,9471,1880,282,16,0,57,219885371
202001,11350630,상계1동,300,7012,4605,896,265,5,62,176797397
202001,11350640,상계2동,170,2516,2236,253,248,8,55,166319575
202001,11350665,상계3·4동,284,3577,1862,435,5,0,55,129128483
202001,11350670,상계5동,240,4279,1820,2,0,0,51,119687370
202001,11350695,상계6·7동,151,10485,3112,50,0,0,56,274442492
202001,11350700,상계8동,73,8022,1068,0,0,0,55,240571617
202001,11350710,상계9동,71,5719,2539,0,0,0,59,239201169
202001,11350720,상계10동,52,4624,1378,420,0,0,62,294185003
202001,11380510,녹번동,700,5409,2714,288,58,4,54,148950294
202001,11380520,불광1동,744,6023,4522,981,59,3,55,175840484
202001,11380530,불광2동,713,5646,1176,109,23,19,50,123025345
202001,11380551,갈현1동,577,4107,1472,129,9,1,54,161536572
202001,11380552,갈현2동,738,5793,1800,299,124,16,54,143305148
202001,11380560,구산동,779,5730,3226,481,32,1,57,138734985
202001,11380570,대조동,834,6611,1262,122,7,0,50,141876725
202001,11380580,응암1동,496,4095,1949,178,142,1,55,155404845
202001,11380590,응암2동,231,2792,2262,458,43,1,57,193229484
202001,11380600,응암3동,623,4272,824,141,6,6,51,124377248
202001,11380625,역촌동,1296,9187,3410,221,74,9,55,146529019
202001,11380631,신사1동,641,5265,2652,160,11,0,55,140916622
202001,11380632,신사2동,387,3290,2015,56,2,4,53,130538212
202001,11380640,증산동,268,1921,1728,303,26,3,60,190056136
202001,11380650,수색동,174,1551,933,522,45,9,55,198120539
202001,11380690,진관동,374,4295,6817,2526,1659,848,97,417856561
202001,11410520,천연동,114,2116,1768,828,8,0,64,305473718
202001,11410555,북아현동,100,1589,738,130,10,17,60,313075561
202001,11410565,충현동,260,1618,1402,237,54,29,70,258257699
202001,11410585,신촌동,249,2988,854,191,25,6,49,152628660
202001,11410615,연희동,679,5129,2138,610,193,173,66,176044203
202001,11410620,홍제1동,329,3259,2266,786,26,24,62,161088672
202001,11410640,홍제3동,187,1959,1588,210,13,0,55,141258667
202001,11410655,홍제2동,116,1389,1907,545,59,1,69,251213445
202001,11410660,홍은1동,190,2365,2334,572,285,0,62,171751622
202001,11410685,홍은2동,676,4556,2093,305,209,159,60,138441256
202001,11410690,남가좌1동,83,1134,2833,568,69,60,76,467013784
202001,11410700,남가좌2동,281,2934,1302,685,1,2,52,157236773
202001,11410710,북가좌1동,189,1528,2674,802,140,8,65,267615133
202001,11410720,북가좌2동,884,5935,2510,381,0,19,55,154720417
202001,11440555,아현동,100,3355,2983,1134,44,114,77,629717753
202001,11440565,공덕동,466,4123,2477,1286,137,5,57,254887293
202001,11440585,도화동,124,1240,2552,1231,580,29,76,377106809
202001,11440590,용강동,151,2388,2583,915,274,0,66,384996323
202001,11440600,대흥동,53,1290,563,95,0,1,46,226580976
202001,11440610,염리동,72,1060,634,162,3,1,64,279788240
202001,11440630,신수동,217,2519,2512,630,63,20,59,279808531
202001,11440655,서강동,321,2553,3312,571,336,153,57,282236207
202001,11440660,서교동,511,4576,1152,315,404,23,51,187802822
202001,11440680,합정동,534,3727,1249,244,157,6,50,208779640
202001,11440690,망원1동,522,4108,1204,226,8,1,48,186695120
202001,11440700,망원2동,436,3731,1729,221,36,0,49,179743268
202001,11440710,연남동,401,2859,1065,237,38,5,51,186573762
202001,11440720,성산1동,567,3886,1436,136,51,10,55,168611594
202001,11440730,성산2동,358,8914,2935,547,7,0,53,200214576
202001,11440740,상암동,190,4889,2763,1178,0,0,65,376864247
202001,11470510,목1동,103,2322,2621,1482,918,266,77,586886671
202001,11470520,목2동,772,6330,2593,376,243,8,53,174577996
202001,11470530,목3동,449,4096,1344,352,61,4,52,163506517
202001,11470540,목4동,507,3689,2623,312,127,6,55,168741431
202001,11470550,목5동,191,3366,5496,1557,1785,177,101,942182401
202001,11470560,신월1동,372,3627,1053,22,5,0,50,110526592
202001,11470570,신월2동,365,3459,2771,386,6,0,56,141958156
202001,11470580,신월3동,230,2118,609,11,0,0,46,102305214
202001,11470590,신월4동,275,2736,3022,38,0,1,57,151105182
202001,11470600,신월5동,296,2303,1405,163,14,1,54,126121554
202001,11470610,신월6동,107,909,1028,55,4,0,52,125507841
202001,11470611,신월7동,671,7949,436,0,1,0,42,84199868
202001,11470620,신정1동,113,1387,1950,2055,264,0,85,605501893
202001,11470630,신정2동,95,1648,3219,844,1,0,66,315772088
202001,11470640,신정3동,340,8930,4131,1258,32,0,66,240510701
202001,11470650,신정4동,757,5908,2279,193,6,4,53,144748857
202001,11470670,신정6동,81,1794,2405,2295,474,246,97,740040684
202001,11470680,신정7동,112,5799,3392,696,207,203,70,377068096
202001,11500510,염창동,247,4104,7029,906,191,4,69,315712217
202001,11500520,등촌1동,189,2585,2484,168,0,0,54,194077010
202001,11500530,등촌2동,390,3316,1905,358,384,233,56,188442463
202001,11500535,등촌3동,124,10613,1644,641,232,0,57,272440093
202001,11500540,화곡1동,1203,12949,2954,231,4,0,50,127461680
202001,11500550,화곡2동,520,4580,552,22,9,0,50,122417413
202001,11500560,화곡3동,352,2759,1425,960,739,20,63,198251565
202001,11500570,화곡4동,539,4838,923,51,0,0,50,126522714
202001,11500590,화곡본동,1160,10133,1062,25,1,0,50,118872243
202001,11500591,화곡6동,462,4117,1846,436,272,226,56,150434066
202001,11500593,화곡8동,816,6585,1412,100,3,0,52,125368579
202001,11500603,가양1동,148,3529,2813,689,500,0,66,322050055
202001,11500604,가양2동,53,5964,414,704,0,0,52,235624512
202001,11500605,가양3동,59,6944,457,34,0,0,49,259383353
202001,11500611,발산1동,407,6848,4707,218,38,3,60,235520646
202001,11500615,우장산동,526,4672,5879,2206,157,0,63,249204228
202001,11500620,공항동,353,4461,1601,42,2,1,48,192482001
202001,11500630,방화1동,390,5481,5722,1346,1,0,60,272983582
202001,11500640,방화2동,253,4544,1311,219,4,1,51,164702344
202001,11500641,방화3동,148,7175,1213,660,498,0,62,213593456
202001,11530510,신도림동,142,3189,5349,1256,720,258,84,419902665
202001,11530520,구로1동,67,2122,4319,257,1,0,73,291319966
202001,11530530,구로2동,276,2655,1530,22,7,4,51,153719272
202001,11530540,구로3동,486,4882,1710,452,1,0,49,117578284
202001,11530550,구로4동,574,6345,1272,11,1,0,46,99491166
202001,11530560,구로5동,145,3331,3168,614,309,125,63,219264838
202001,11530595,가리봉동,174,1143,207,12,10,37,70,182837797
202001,11530720,고척1동,182,2849,3715,166,45,0,60,180394303
202001,11530730,고척2동,267,3690,2386,548,0,0,57,161051361
202001,11530740,개봉1동,399,4691,2650,491,384,0,55,144089813
202001,11530750,개봉2동,469,4971,3914,1397,34,0,59,165640411
202001,11530760,개봉3동,421,4464,1705,121,0,0,54,142946553
202001,11530770,오류1동,216,3800,1285,570,6,0,55,137434342
202001,11530780,오류2동,372,8314,3959,714,91,0,60,198407491
202001,11530790,수궁동,421,5533,2266,296,51,0,58,153269551
202001,11530800,항동,46,913,308,116,2,84,69,210708531
202001,11545510,가산동,167,3699,993,105,174,0,51,154218482
202001,11545610,독산1동,220,5238,4447,430,19,14,60,192652545
202001,11545620,독산2동,305,2657,430,8,1,0,51,127560010
202001,11545630,독산3동,391,3460,1475,103,3,0,53,147147300
202001,11545640,독산4동,248,1936,711,8,1,1,55,136139901
202001,11545670,시흥1동,381,5397,2230,378,79,0,53,159614373
202001,11545680,시흥2동,75,2289,2304,1835,0,0,78,221267164
202001,11545690,시흥3동,236,2637,1052,29,3,0,58,148950289
202001,11545700,시흥4동,340,3214,1230,204,4,0,55,130235058
202001,11545710,시흥5동,199,2362,1036,34,0,0,52,143002643
202001,11560515,영등포본동,238,1876,2998,63,0,0,56,193125873
202001,11560535,영등포동,142,3643,1708,484,143,0,46,241509267
