YYYYMM,행정동코드,생활인구합계
202512,11410615,28892027
202512,11410620,17202289
202512,11410640,12699217
202512,11410655,7547358
202512,11410660,14365464
202512,11410685,17521010
202512,11410690,8531006
202512,11410700,21507617
202512,11410710,11037030
202512,11410720,20239815
202512,11440555,19901310
202512,11440565,27048141
202512,11440585,17474742
202512,11440590,16749094
202512,11440600,17397593
202512,11440610,15046503
202512,11440630,15307578
202512,11440655,22288038
202512,11440660,50197353
202512,11440680,14560412
202512,11440690,15366882
202512,11440700,12183170
202512,11440710,12555424
202512,11440720,15774399
202512,11440730,26444508
202512,11440740,33360164
202512,11470510,27974587
202512,11470520,20407325
202512,11470530,10989321
202512,11470540,15337514
202512,11470550,30906905
202512,11470560,13286359
202512,11470570,9711830
202512,11470580,8733762
202512,11470590,7647618
202512,11470600,9952221
202512,11470610,10656488
202512,11470611,12177239
202512,11470620,9367006
202512,11470630,12385810
202512,11470640,36804697
202512,11470650,25314025
202512,11470670,11759270
202512,11470680,18022158
202512,11500510,26716024
202512,11500520,19372074
202512,11500530,13452409
202512,11500535,21840878
202512,11500540,34253167
202512,11500550,9479451
202512,11500560,14454243
202512,11500570,12678998
202512,11500590,22465145
202512,11500591,17552781
202512,11500593,19326429
202512,11500603,40372898
202512,11500604,9432728
202512,11500605,9129623
202512,11500611,31053184
202512,11500615,26663322
202512,11500620,31527577
202512,11500630,27670022
202512,11500640,23819984
202512,11500641,12720916
202512,11530510,24810895
202512,11530520,12996014
202512,11530530,20152353
202512,11530540,33060057
202512,11530550,14148034
202512,11530560,28443069
202512,11530595,7262299
202512,11530720,22258509
202512,11530730,12180508
202512,11530740,22056651
202512,11530750,18380858
202512,11530760,10182008
202512,11530770,14523342
202512,11530780,27757147
202512,11530790,15239873
202512,11530800,7022980
202512,11545510,49827210
202512,11545610,35799100
202512,11545620,9048055
202512,11545630,12697623
202512,11545640,11164533
202512,11545670,23245859
202512,11545680,12711316
202512,11545690,7564706
202512,11545700,12657243
202512,11545710,9500845
202512,11560515,14829077
202512,11560535,38440163
202512,11560540,45163747
202512,11560550,19535081
202512,11560560,29735673
202512,11560585,14036450
202512,11560605,33156842
202512,11560610,14969640
202512,11560620,18014570
202512,11560630,13918158
202512,11560650,8368180
202512,11560660,8288048
202512,11560670,5114938
202512,11560680,11786760
202512,11560690,12636252
202512,11560700,11233661
202512,11560710,10289714
202512,11560720,16160530
202512,11590510,25835760
202512,11590520,9655236
202512,11590530,28801811
202512,11590540,19252482
202512,11590550,15011685
202512,11590560,18159473
202512,11590605,25243712
202512,11590620,18972556
202512,11590630,22970496
202512,11590640,12798702
202512,11590650,9344909
202512,11590651,10151082
202512,11590660,25836079
202512,11590670,15287018
202512,11590680,18382368
202512,11620525,13876068
202512,11620545,5356826
202512,11620565,16906472
202512,11620575,20069301
202512,11620585,18323206
202512,11620595,27823969
202512,11620605,22885701
202512,11620615,9959892
202512,11620625,16394551
202512,11620630,15899867
202512,11620645,19646221
202512,11620655,12023686
202512,11620665,14649476
202512,11620685,14398391
202512,11620695,20324742
202512,11620715,8852272
202512,11620725,17802843
202512,11620735,25311582
202512,11620745,14911942
202512,11620765,19221965
202512,11620775,14738243
202512,11650510,21355816
202512,11650520,32245635
202512,11650530,46676380
202512,11650531,30966862
202512,11650540,29484464
202512,11650550,1274579
202512,11650560,26118369
202512,11650570,19018491
202512,11650580,15250657
202512,11650581,31941313
202512,11650590,14161300
202512,11650600,14118604
202512,11650610,13303163
202512,11650620,11961868
202512,11650621,19396594
202512,11650651,36661646
202512,11650652,27195527
202512,11650660,14257178
202512,11680510,22336600
202512,11680521,32295845
202512,11680531,30780172
202512,11680545,30459173
202512,11680565,29734274
202512,11680580,35722436
202512,11680590,28394555
202512,11680600,20879157
202512,11680610,35614197
202512,11680630,29505193
202512,11680640,52509243
202512,11680650,36964302
202512,11680655,21060038
202512,11680656,21699784
202512,11680660,17987383
202512,11680670,26193641
202512,11680675,10831504
202512,11680690,16519152
202512,11680700,31435528
202512,11680720,18282710
202512,11680730,10072746
202512,11680750,15924844
202512,11710510,7294252
202512,11710520,23011561
202512,11710531,7320844
202512,11710532,15106233
202512,11710540,7866972
202512,11710550,11901154
202512,11710561,12718840
202512,11710562,25945119
202512,11710566,12813081
202512,11710570,26026049
202512,11710580,20392211
202512,11710590,12864182
202512,11710600,23753366
202512,11710610,20270426
202512,11710620,25937668
202512,11710631,20451251
202512,11710632,19114911
202512,11710641,14932798
202512,11710642,32692426
202512,11710646,21469915
202512,11710647,29426971
202512,11710650,22868557
202512,11710670,24228305
202512,11710680,33492979
202512,11710690,15567701
202512,11710710,29217195
202512,11710720,7372901
202512,11740515,23726405
202512,11740525,29151536
202512,11740526,11617698
202512,11740530,18079844
202512,11740540,11478542
202512,11740550,15174556
202512,11740560,19059339
202512,11740570,20318928
202512,11740580,10101162
202512,11740590,13570417
202512,11740600,17339956
202512,11740610,30512391
202512,11740620,21005332
202512,11740640,15016076
202512,11740650,18880413
202512,11740660,21093141
202512,11740685,38249274
202512,11740690,20406065
202512,11740700,20174608
202601,11110515,10004821
202601,11110530,20259805
202601,11110540,2971335
202601,11110550,6674551
202601,11110560,11060907
202601,11110570,2878033
202601,11110580,7565550
202601,11110600,5666992
202601,11110615,37770015
202601,11110630,11911957
202601,11110640,17662943
202601,11110650,15206246
202601,11110670,5477862
202601,11110680,4481862
202601,11110690,3375829
202601,11110700,4526000
202601,11110710,8027079
202601,11140520,22661827
202601,11140540,21339026
202601,11140550,32859393
202601,11140570,9907204
202601,11140580,6980118
202601,11140590,16564939
202601,11140605,12424072
202601,11140615,11052582
202601,11140625,9281891
202601,11140635,11849757
202601,11140645,4049192
202601,11140650,7064711
202601,11140665,9523444
202601,11140670,9440242
202601,11140680,8627255
202601,11170510,8580055
202601,11170520,7762441
202601,11170530,13181481
202601,11170555,15697156
202601,11170560,12836566
202601,11170570,9040913
202601,11170580,6138164
202601,11170590,6952130
202601,11170625,38265588
202601,11170630,15877758
202601,11170640,2837486
202601,11170650,8796603
202601,11170660,9438735
202601,11170685,20062106
202601,11170690,10259687
202601,11170700,4354697
202601,11200520,7609971
202601,11200535,20517389
202601,11200540,16347118
202601,11200550,11804144
202601,11200560,16280734
202601,11200570,13557142
202601,11200580,8121425
202601,11200590,9227267
202601,11200615,14400045
202601,11200620,9446635
202601,11200645,13370282
202601,11200650,12294225
202601,11200660,15036862
202601,11200670,12543810
202601,11200690,21085203
202601,11200720,7588636
202601,11200790,10963295
202601,11215710,24519338
202601,11215730,13549507
202601,11215740,10927249
202601,11215750,12850096
202601,11215760,10135271
202601,11215770,20527465
202601,11215780,9254982
202601,11215810,23275680
202601,11215820,15089045
202601,11215830,18635807
202601,11215840,20247426
202601,11215847,16719733
202601,11215850,14658794
202601,11215860,17450615
202601,11215870,22088569
202601,11230515,13068138
202601,11230533,16838126
202601,11230545,17830042
202601,11230560,26175897
202601,11230570,11764269
202601,11230600,17082478
202601,11230610,20090470
202601,11230650,23252600
202601,11230660,23168600
202601,11230705,13842697
202601,11230710,10066881
202601,11230720,11842535
202601,11230730,15484970
202601,11230740,19236868
202601,11230750,12112789
202601,11260520,17108616
202601,11260540,10876839
202601,11260550,8571158
202601,11260565,23922756
202601,11260570,14144608
202601,11260575,16956732
202601,11260580,13883997
202601,11260590,16827502
202601,11260600,11742236
202601,11260610,15805110
202601,11260620,19761445
202601,11260630,15390040
202601,11260655,26811554
202601,11260660,7199280
202601,11260680,25407752
202601,11260690,11094676
202601,11290525,13917014
202601,11290555,17664625
202601,11290575,13695567
202601,11290580,8277444
202601,11290590,6900595
202601,11290600,17112539
202601,11290610,12375285
202601,11290620,10541918
202601,11290630,13515562
202601,11290640,8325415
202601,11290650,14537643
202601,11290660,22739131
202601,11290685,13942692
202601,11290705,26743606
202601,11290715,15707308
202601,11290725,15909602
202601,11290760,15702534
202601,11290770,9179084
202601,11290780,8996110
202601,11290810,19216416
202601,11305534,15327898
202601,11305535,14178846
202601,11305545,20694479
202601,11305555,18261358
202601,11305575,16779886
202601,11305595,14294618
202601,11305603,9675647
202601,11305608,9824153
202601,11305615,11659149
202601,11305625,13720448
202601,11305635,18451433
202601,11305645,14096926
202601,11305660,18346217
202601,11320511,15452544
202601,11320512,19006467
202601,11320513,7718757
202601,11320514,19549712
202601,11320515,15540438
202601,11320521,14345675
202601,11320522,16389530
202601,11320660,10807390
202601,11320670,11417208
202601,11320680,10714076
202601,11320681,13477710
202601,11320690,18204839
202601,11320700,11677425
202601,11320710,15803750
202601,11350560,13561958
202601,11350570,14548629
202601,11350580,19937055
202601,11350595,26134037
202601,11350600,29309249
202601,11350611,18740547
202601,11350612,9915339
202601,11350619,15193175
202601,11350621,18296059
202601,11350624,11850599
202601,11350625,20525884
202601,11350630,23810648
202601,11350640,17576535
202601,11350665,16036974
202601,11350670,12895935
202601,11350695,24994216
202601,11350700,15690584
202601,11350710,8822823
202601,11350720,10756228
202601,11380510,25615613
202601,11380520,20839307
202601,11380530,18097273
202601,11380551,11056605
202601,11380552,16553999
202601,11380560,20600603
202601,11380570,22281968
202601,11380580,20261015
202601,11380590,15239818
202601,11380600,15210733
202601,11380625,30493601
202601,11380631,16160664
202601,11380632,12170702
202601,11380640,8339708
202601,11380650,13131500
202601,11380690,39080245
202601,11410520,10579278
202601,11410555,5792232
202601,11410565,23606331
202601,11410585,34086355
202601,11410615,27137842
202601,11410620,16340417
202601,11410640,12111450
202601,11410655,7316792
202601,11410660,13734487
202601,11410685,16429543
202601,11410690,8726612
202601,11410700,19594210
202601,11410710,10527948
202601,11410720,19231447
202601,11440555,18403458
202601,11440565,25521508
202601,11440585,16593573
202601,11440590,15547768
202601,11440600,15093500
202601,11440610,14197018
202601,11440630,14681828
202601,11440655,19880662
202601,11440660,46388640
202601,11440680,13823625
202601,11440690,14222249
202601,11440700,11692088
202601,11440710,11664786
202601,11440720,14875581
202601,11440730,24709917
202601,11440740,31496122
202601,11470510,26081079
202601,11470520,19422798
202601,11470530,11046584
202601,11470540,14537933
202601,11470550,29691459
202601,11470560,12610153
202601,11470570,9128668
202601,11470580,8024277
202601,11470590,7038137
202601,11470600,9675158
202601,11470610,10209913
202601,11470611,11633112
202601,11470620,8813037
202601,11470630,11869337
202601,11470640,34826894
202601,11470650,24212208
202601,11470670,11305410
202601,11470680,17050721
202601,11500510,25367564
202601,11500520,18559843
202601,11500530,12678212
202601,11500535,19898991
202601,11500540,32747035
202601,11500550,9099663
202601,11500560,13172937
202601,11500570,12071178
202601,11500590,21316160
202601,11500591,17022663
202601,11500593,19306635
202601,11500603,37636859
202601,11500604,8791605
202601,11500605,8642837
202601,11500611,28590285
202601,11500615,25745274
202601,11500620,29366513
202601,11500630,25964945
202601,11500640,23207873
202601,11500641,12140974
202601,11530510,23343633
202601,11530520,12339851
202601,11530530,19229436
202601,11530540,31221614
202601,11530550,13706524
202601,11530560,26726911
202601,11530595,7054078
202601,11530720,20250473
202601,11530730,11092076
202601,11530740,20752994
202601,11530750,17825956
202601,11530760,9751140
202601,11530770,13712757
202601,11530780,26125088
202601,11530790,14083341
202601,11530800,6661939
202601,11545510,46365783
202601,11545610,34038876
202601,11545620,8813872
202601,11545630,12369542
202601,11545640,10513256
202601,11545670,21612893
202601,11545680,12052387
202601,11545690,7261318
202601,11545700,12150654
202601,11545710,9160611
202601,11560515,13748161
202601,11560535,35404237
202601,11560540,41303285
202601,11560550,18172848
202601,11560560,28229785
202601,11560585,13515575
202601,11560605,30959305
202601,11560610,14035282
202601,11560620,17078104
202601,11560630,13312153
202601,11560650,8077785
202601,11560660,8127120
202601,11560670,4771432
202601,11560680,11264401
202601,11560690,12625621
202601,11560700,10700377
202601,11560710,9936705
202601,11560720,15482196
202601,11590510,25123648
202601,11590520,8999986
202601,11590530,26378525
202601,11590540,18104868
202601,11590550,14403830
202601,11590560,17236828
202601,11590605,22184066
202601,11590620,17772867
202601,11590630,21637591
202601,11590640,12277819
202601,11590650,8910041
202601,11590651,9630679
202601,11590660,23681328
202601,11590670,14827368
202601,11590680,17469573
202601,11620525,13430611
202601,11620545,5226233
202601,11620565,16039767
202601,11620575,19096643
202601,11620585,17110857
202601,11620595,25880694
202601,11620605,21663951
202601,11620615,9515352
202601,11620625,15494508
202601,11620630,15092982
202601,11620645,18530234
202601,11620655,11414473
202601,11620665,14104950
202601,11620685,13482002
202601,11620695,19369856
202601,11620715,8461796
202601,11620725,16418833
202601,11620735,22895998
202601,11620745,14331827
202601,11620765,18454109
202601,11620775,14050436
202601,11650510,20221886
202601,11650520,30461159
202601,11650530,42669361
202601,11650531,29171779
202601,11650540,27505412
202601,11650550,1235466
202601,11650560,24232904
202601,11650570,17760358
202601,11650580,14306822
202601,11650581,29287263
202601,11650590,13523787
202601,11650600,13051383
202601,11650610,11997809
202601,11650620,10995561
202601,11650621,18454541
202601,11650651,35435730
202601,11650652,25631068
202601,11650660,11804788
202601,11680510,20404030
202601,11680521,30296601
202601,11680531,28671762
202601,11680545,28013963
202601,11680565,26843997
202601,11680580,31135123
202601,11680590,26723562
202601,11680600,21106799
202601,11680610,34215213
202601,11680630,29822956
202601,11680640,49009278
202601,11680650,35378762
202601,11680655,19748568
202601,11680656,20172176
202601,11680660,16573210
202601,11680670,24531968
202601,11680675,10295996
202601,11680690,15772085
202601,11680700,29752875
202601,11680720,16767142
202601,11680730,9562121
202601,11680750,14780562
202601,11710510,6847299
202601,11710520,21704481
202601,11710531,6932579
202601,11710532,14678407
202601,11710540,7567667
202601,11710550,11473212
202601,11710561,12150136
202601,11710562,24631144
202601,11710566,12042504
202601,11710570,24518664
202601,11710580,19253552
202601,11710590,11961024
202601,11710600,22255653
202601,11710610,19251069
202601,11710620,24527418
202601,11710631,19068574
202601,11710632,18428074
202601,11710641,14177403
202601,11710642,30765051
202601,11710646,20483823
202601,11710647,27506006
202601,11710650,21220551
202601,11710670,22573398
202601,11710680,30677122
202601,11710690,13972276
202601,11710710,26209642
202601,11710720,6751749
202601,11740515,22558559
202601,11740525,27176113
202601,11740526,11048158
202601,11740530,17451858
202601,11740540,11017822
202601,11740550,14549144
202601,11740560,17097581
202601,11740570,20384435
202601,11740580,9589230
202601,11740590,12286302
202601,11740600,16548096
202601,11740610,28329873
202601,11740620,20557837
202601,11740640,14304894
202601,11740650,18014246
202601,11740660,19691998
202601,11740685,36438774
202601,11740690,19115676
202601,11740700,18771645
202602,11110515,9782999
202602,11110530,19161987
202602,11110540,3130085
202602,11110550,6505359
202602,11110560,10781856
202602,11110570,2862068
202602,11110580,7176794
202602,11110600,5080079
202602,11110615,36674802
202602,11110630,11061125
202602,11110640,20090877
202602,11110650,14990191
202602,11110670,5623520
202602,11110680,4414772
202602,11110690,3347841
202602,11110700,4360001
202602,11110710,7682631
202602,11140520,20837842
202602,11140540,19420525
202602,11140550,30525620
202602,11140570,9294487
202602,11140580,6349294
202602,11140590,15458881
202602,11140605,10972926
202602,11140615,10459506
202602,11140625,9197707
202602,11140635,11693276
202602,11140645,3876206
202602,11140650,6610567
202602,11140665,9256141
202602,11140670,9077354
202602,11140680,8258774
202602,11170510,8234416
202602,11170520,7548380
202602,11170530,13269826
202602,11170555,14948713
202602,11170560,12088109
202602,11170570,8600312
202602,11170580,5869938
202602,11170590,6818363
202602,11170625,36271623
202602,11170630,15285768
202602,11170640,2809339
202602,11170650,8386202
202602,11170660,9181877
202602,11170685,19157893
202602,11170690,10369081
202602,11170700,4209973
202602,11200520,7295939
202602,11200535,19624404
202602,11200540,15743199
202602,11200550,11120978
202602,11200560,15415164
202602,11200570,13000600
202602,11200580,7872935
202602,11200590,8727882
202602,11200615,13780201
202602,11200620,9100348
202602,11200645,12748056
202602,11200650,11812900
202602,11200660,14341733
202602,11200670,11578334
202602,11200690,20614284
202602,11200720,7071006
202602,11200790,10457190
202602,11215710,23420861
202602,11215730,12909403
202602,11215740,10149604
202602,11215750,12259245
202602,11215760,9683706
202602,11215770,19778243
202602,11215780,8930988
202602,11215810,22380078
202602,11215820,14218161
202602,11215830,17930416
202602,11215840,19185811
202602,11215847,16108825
202602,11215850,14048093
202602,11215860,16791319
202602,11215870,21213531
202602,11230515,12406161
202602,11230533,16391337
202602,11230545,17874829
202602,11230560,25718570
202602,11230570,11210641
202602,11230600,16349679
202602,11230610,19528900
202602,11230650,22432764
202602,11230660,22317882
202602,11230705,13245548
202602,11230710,9707435
202602,11230720,11435844
202602,11230730,15124620
202602,11230740,18322167
202602,11230750,11859233
202602,11260520,16644554
202602,11260540,12122882
202602,11260550,8166285
202602,11260565,23457298
202602,11260570,12373323
202602,11260575,15899451
202602,11260580,13232803
202602,11260590,16443863
202602,11260600,11477810
202602,11260610,15469693
202602,11260620,19680822
202602,11260630,14697763
202602,11260655,26319316
202602,11260660,6781526
202602,11260680,24359609
202602,11260690,10545427
202602,11290525,13651858
202602,11290555,17087841
202602,11290575,13746322
202602,11290580,8115916
202602,11290590,6198316
202602,11290600,16409868
202602,11290610,11969170
202602,11290620,10395685
202602,11290630,13115451
202602,11290640,8010145
202602,11290650,13791593
202602,11290660,21836426
202602,11290685,13446380
202602,11290705,25901765
202602,11290715,14797637
202602,11290725,15354258
202602,11290760,15316522
202602,11290770,8770095
202602,11290780,8674340
202602,11290810,18435597
202602,11305534,15013682
202602,11305535,13735367
202602,11305545,20930139
202602,11305555,17437424
202602,11305575,16148946
202602,11305595,13784664
202602,11305603,9585642
202602,11305608,9587433
202602,11305615,11335114
202602,11305625,13653712
202602,11305635,17669482
202602,11305645,13979191
202602,11305660,18022407
202602,11320511,14828298
202602,11320512,18177123
202602,11320513,7551093
202602,11320514,18939427
202602,11320515,15053184
202602,11320521,14013877
202602,11320522,16275714
202602,11320660,10512251
202602,11320670,11106552
202602,11320680,10282795
202602,11320681,13061898
202602,11320690,17783837
202602,11320700,11424722
202602,11320710,15396004
202602,11350560,13448830
202602,11350570,14281980
202602,11350580,19198266
202602,11350595,25275947
202602,11350600,29199322
202602,11350611,17906109
202602,11350612,9110544
202602,11350619,14933662
202602,11350621,17124474
202602,11350624,11437489
202602,11350625,20963292
202602,11350630,23856846
202602,11350640,17332931
202602,11350665,16142643
202602,11350670,13751853
202602,11350695,23754425
202602,11350700,13468034
202602,11350710,9595946
202602,11350720,10302450
202602,11380510,24680952
202602,11380520,20034242
202602,11380530,17399733
202602,11380551,10684583
202602,11380552,16174795
202602,11380560,19968836
202602,11380570,21685285
202602,11380580,19256329
202602,11380590,14682758
202602,11380600,14822395
202602,11380625,29541356
202602,11380631,15548332
202602,11380632,11822299
202602,11380640,7968010
202602,11380650,12886288
202602,11380690,37775929
202602,11410520,10154336
202602,11410555,5704860
202602,11410565,22550127
202602,11410585,31898557
202602,11410615,25739075
202602,11410620,15724283
202602,11410640,11679367
202602,11410655,7006847
202602,11410660,13309183
202602,11410685,15820359
202602,11410690,8590995
202602,11410700,18839729
202602,11410710,10229660
202602,11410720,18502524
202602,11440555,17370332
202602,11440565,24318765
202602,11440585,15575205
202602,11440590,14726698
202602,11440600,14161479
202602,11440610,13357866
202602,11440630,13843117
202602,11440655,18982589
202602,11440660,44853044
202602,11440680,13026568
202602,11440690,13911002
202602,11440700,11478877
202602,11440710,11200677
202602,11440720,14111674
202602,11440730,24116030
202602,11440740,29520756
202602,11470510,24291608
202602,11470520,18619136
202602,11470530,10115620
202602,11470540,14115738
202602,11470550,27638659
202602,11470560,12344517
202602,11470570,8798577
202602,11470580,7676112
202602,11470590,6859469
202602,11470600,9597423
202602,11470610,9451424
202602,11470611,11242534
202602,11470620,8400214
202602,11470630,11212387
202602,11470640,33378730
202602,11470650,23405469
202602,11470670,11066482
202602,11470680,16625241
202602,11500510,24238459
202602,11500520,17564387
202602,11500530,12229957
202602,11500535,19906436
202602,11500540,31495726
202602,11500550,8834074
202602,11500560,12318030
202602,11500570,11666631
202602,11500590,20517305
202602,11500591,16124008
202602,11500593,18657792
202602,11500603,34751396
202602,11500604,8587080
202602,11500605,8166143
202602,11500611,27311397
202602,11500615,24755487
202602,11500620,27894558
202602,11500630,24867225
202602,11500640,22374789
202602,11500641,11452968
202602,11530510,22372138
202602,11530520,11808434
202602,11530530,18581612
202602,11530540,28652966
202602,11530550,13438114
202602,11530560,24397278
202602,11530595,6631919
202602,11530720,19071330
202602,11530730,10864759
202602,11530740,20009392
202602,11530750,17130455
202602,11530760,9626462
202602,11530770,13225404
202602,11530780,25142451
202602,11530790,13791961
202602,11530800,6182623
202602,11545510,42751089
202602,11545610,31965892
202602,11545620,8450881
202602,11545630,11923019
202602,11545640,10549350
202602,11545670,20763383
202602,11545680,11797350
202602,11545690,6996804
202602,11545700,11858291
202602,11545710,8984671
202602,11560515,13003417
202602,11560535,33172667
202602,11560540,38939689
202602,11560550,17088990
202602,11560560,26196810
202602,11560585,12926794
202602,11560605,29082858
202602,11560610,13351570
202602,11560620,16284090
202602,11560630,12711168
202602,11560650,7669941
202602,11560660,7891666
202602,11560670,4552912
202602,11560680,10827327
202602,11560690,12310622
202602,11560700,10367804
202602,11560710,9585876
202602,11560720,15071527
202602,11590510,23656832
202602,11590520,8331331
202602,11590530,25468988
202602,11590540,16924171
202602,11590550,13943153
202602,11590560,16998233
202602,11590605,21237227
202602,11590620,16783951
202602,11590630,20606082
202602,11590640,11873049
202602,11590650,8511540
202602,11590651,9072348
202602,11590660,22889003
202602,11590670,14156135
202602,11590680,16394252
202602,11620525,12824384
202602,11620545,4959720
202602,11620565,15635238
202602,11620575,18829362
202602,11620585,15815088
202602,11620595,24146287
202602,11620605,20554237
202602,11620615,9006068
202602,11620625,14781135
202602,11620630,14224226
202602,11620645,17853896
202602,11620655,10932978
202602,11620665,13403881
202602,11620685,12834260
202602,11620695,18086544
202602,11620715,8096348
202602,11620725,15988908
202602,11620735,21526698
202602,11620745,13928494
202602,11620765,18232497
202602,11620775,13862448
202602,11650510,18861321
202602,11650520,27958455
202602,11650530,39668065
202602,11650531,26972676
202602,11650540,25637044
202602,11650550,1214452
202602,11650560,22834125
202602,11650570,16817012
202602,11650580,14096911
202602,11650581,28135474
202602,11650590,12730987
202602,11650600,12193297
202602,11650610,11188691
202602,11650620,10192816
202602,11650621,17826184
202602,11650651,32425267
202602,11650652,23972762
202602,11650660,11799426
202602,11680510,18927022
202602,11680521,27693409
202602,11680531,26076091
202602,11680545,26081643
202602,11680565,25280967
202602,11680580,29040190
202602,11680590,24793625
202602,11680600,19387970
202602,11680610,31517774
202602,11680630,26853949
202602,11680640,45301062
202602,11680650,32596528
202602,11680655,18375197
202602,11680656,19354858
202602,11680660,16015310
202602,11680670,22889591
202602,11680675,10061996
202602,11680690,14948629
202602,11680700,28405260
202602,11680720,15698154
202602,11680730,9067709
202602,11680750,13981203
202602,11710510,6814941
202602,11710520,20478554
202602,11710531,6901103
202602,11710532,14009006
202602,11710540,7219992
202602,11710550,10937985
202602,11710561,11583612
202602,11710562,23391077
202602,11710566,11398549
202602,11710570,23493047
202602,11710580,18372734
202602,11710590,11554424
202602,11710600,21279866
202602,11710610,18416955
202602,11710620,23368391
202602,11710631,18335303
202602,11710632,17533187
202602,11710641,13040825
202602,11710642,28639377
202602,11710646,19868904
202602,11710647,26141037
202602,11710650,20311224
202602,11710670,21652477
202602,11710680,30156657
202602,11710690,14312756
202602,11710710,24372925
202602,11710720,6352105
202602,11740515,21567911
202602,11740525,25942048
202602,11740526,10280493
202602,11740530,16318831
202602,11740540,11212676
202602,11740550,14116631
202602,11740560,16238532
202602,11740570,19992073
202602,11740580,9148532
202602,11740590,11642210
202602,11740600,16088110
202602,11740610,27055082
202602,11740620,19609590
202602,11740640,13895469
202602,11740650,16953379
202602,11740660,18706984
202602,11740685,34693173
202602,11740690,18467145
202602,11740700,17826569
202603,11110515,11227659
202603,11110530,21488872
202603,11110540,3697701
202603,11110550,7813631
202603,11110560,11628768
202603,11110570,3171481
202603,11110580,7745504
202603,11110600,6043373
202603,11110615,40324204
202603,11110630,13087281
202603,11110640,30939492
202603,11110650,18840055
202603,11110670,6525286
202603,11110680,4245240
202603,11110690,3530368
202603,11110700,4718759
202603,11110710,8831676
202603,11140520,25066858
202603,11140540,22765069
202603,11140550,35334732
202603,11140570,12301624
202603,11140580,7641537
202603,11140590,16485688
202603,11140605,10987145
202603,11140615,11935689
202603,11140625,10065383
202603,11140635,12018362
202603,11140645,4261994
202603,11140650,7239944
202603,11140665,9913561
202603,11140670,9865480
202603,11140680,9055910
202603,11170510,8444469
202603,11170520,8263635
202603,11170530,14073782
202603,11170555,18445852
202603,11170560,12987929
202603,11170570,9340417
202603,11170580,6612994
202603,11170590,6974126
202603,11170625,39773919
202603,11170630,16180782
202603,11170640,2843500
202603,11170650,8866276
202603,11170660,9445033
202603,11170685,20224473
202603,11170690,10532280
202603,11170700,5196207
202603,11200520,7680175
202603,11200535,21396231
202603,11200540,17335847
202603,11200550,16727985
202603,11200560,18189513
202603,11200570,13621501
202603,11200580,8243068
202603,11200590,9470347
202603,11200615,14432891
202603,11200620,9488835
202603,11200645,13796289
202603,11200650,12971142
202603,11200660,16016148
202603,11200670,12622011
202603,11200690,22456870
202603,11200720,7286131
202603,11200790,11570814
202603,11215710,29908336
202603,11215730,16364326
202603,11215740,11111649
202603,11215750,12978154
202603,11215760,10181361
202603,11215770,21609276
202603,11215780,10550134
202603,11215810,24328280
202603,11215820,15603082
202603,11215830,18890136
202603,11215840,21675430
202603,11215847,17113396
202603,11215850,15286713
202603,11215860,17831424
202603,11215870,22454684
202603,11230515,14928581
202603,11230533,17173923
202603,11230545,19796548
202603,11230560,28203446
202603,11230570,12587977
202603,11230600,17652501
202603,11230610,20487671
202603,11230650,24227578
202603,11230660,23342925
202603,11230705,14008535
202603,11230710,12895369
202603,11230720,12886671
202603,11230730,17553158
202603,11230740,23742483
202603,11230750,12403954
202603,11260520,17193504
202603,11260540,11908885
202603,11260550,8583796
202603,11260565,24522917
202603,11260570,13914442
202603,11260575,17593699
202603,11260580,13751801
202603,11260590,17372696
202603,11260600,12147239
202603,11260610,15932854
202603,11260620,20942873
202603,11260630,14977267
202603,11260655,28014376
202603,11260660,7341405
202603,11260680,25519149
202603,11260690,11001497
202603,11290525,15272071
202603,11290555,19238897
202603,11290575,16686819
202603,11290580,8363390
202603,11290590,6397956
202603,11290600,23164404
202603,11290610,12945206
202603,11290620,10754011
202603,11290630,13771406
202603,11290640,11579317
202603,11290650,15096167
202603,11290660,23344583
202603,11290685,14216657
202603,11290705,29158330
202603,11290715,16330304
202603,11290725,16389348
202603,11290760,15953719
202603,11290770,9596037
202603,11290780,9111105
202603,11290810,19220345
202603,11305534,15452259
202603,11305535,14477491
202603,11305545,21925377
202603,11305555,18266214
202603,11305575,16862545
202603,11305595,15062472
202603,11305603,9721588
202603,11305608,10001285
202603,11305615,11956658
202603,11305625,13939877
202603,11305635,18771921
202603,11305645,14857821
202603,11305660,19075764
202603,11320511,15829042
202603,11320512,19358282
202603,11320513,7600304
202603,11320514,19885380
202603,11320515,15698544
202603,11320521,15024949
202603,11320522,16967418
202603,11320660,11945570
202603,11320670,11651347
202603,11320680,10977120
202603,11320681,14053362
202603,11320690,18364215
202603,11320700,11735558
202603,11320710,15906086
202603,11350560,16240516
202603,11350570,15559334
202603,11350580,19927283
202603,11350595,27524598
202603,11350600,35177908
202603,11350611,20122960
202603,11350612,8903353
202603,11350619,15463582
202603,11350621,18104927
202603,11350624,12368830
202603,11350625,20838649
202603,11350630,24581385
202603,11350640,17781381
202603,11350665,16561987
202603,11350670,14140803
202603,11350695,26877923
202603,11350700,14176653
202603,11350710,10727423
202603,11350720,10827247
202603,11380510,26169047
202603,11380520,20933823
202603,11380530,18196534
202603,11380551,11555717
202603,11380552,16893714
202603,11380560,21233169
202603,11380570,24128407
202603,11380580,20152495
202603,11380590,15214741
