YYYYMM,행정동코드,행정동이름,AREA_M2,LAT,LON,전체승객수,당월_매출_금액,당월_매출_건수,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가
202508,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,5251929,550259389874.0,13419805.0,9.0,62.0,8.0,2.0,10.0,0.0,49.0,278382323.0
202509,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,5645309,557501571357.0,13430634.0,9.0,62.0,8.0,2.0,10.0,0.0,49.0,278382323.0
202510,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,5474277,568664436812.0,13255733.0,9.0,62.0,8.0,2.0,10.0,0.0,49.0,278382323.0
202511,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,5721410,579827302267.0,13080832.0,9.0,62.0,8.0,2.0,10.0,0.0,49.0,278382323.0
202512,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,5970241,590990167722.0,12905932.0,9.0,62.0,8.0,2.0,10.0,0.0,49.0,278382323.0
202601,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,5055118,574308678325.0,12445403.0,9.0,62.0,8.0,2.0,10.0,0.0,49.0,278382323.0
202602,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,4686206,557627188929.0,11984875.0,9.0,62.0,8.0,2.0,10.0,0.0,49.0,278382323.0
202603,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,5838778,540945699533.0,11524347.0,9.0,62.0,8.0,2.0,10.0,0.0,49.0,278382323.0
202604,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,6016908,536496909665.0,12055115.0,9.0,62.0,8.0,2.0,10.0,0.0,49.0,278382323.0
202408,1111063000,종로5.6가동,633463,127.00424,37.57302,1891149,105535488499.0,3251918.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202409,1111063000,종로5.6가동,633463,127.00424,37.57302,1883085,102653483492.0,3181867.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202410,1111063000,종로5.6가동,633463,127.00424,37.57302,2152598,105144276937.0,3182995.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202411,1111063000,종로5.6가동,633463,127.00424,37.57302,2051004,107635070383.0,3184123.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202412,1111063000,종로5.6가동,633463,127.00424,37.57302,2030393,110125863829.0,3185252.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202501,1111063000,종로5.6가동,633463,127.00424,37.57302,1729566,106923143619.0,3074744.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202502,1111063000,종로5.6가동,633463,127.00424,37.57302,1790440,103720423409.0,2964237.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202503,1111063000,종로5.6가동,633463,127.00424,37.57302,2114504,100517703199.0,2853730.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202504,1111063000,종로5.6가동,633463,127.00424,37.57302,2080892,103019262571.0,2964043.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202505,1111063000,종로5.6가동,633463,127.00424,37.57302,2095906,105520821944.0,3074356.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202506,1111063000,종로5.6가동,633463,127.00424,37.57302,1911374,108022381317.0,3184669.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202507,1111063000,종로5.6가동,633463,127.00424,37.57302,1815988,105387858817.0,3142308.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202508,1111063000,종로5.6가동,633463,127.00424,37.57302,1916117,102753336317.0,3099948.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202509,1111063000,종로5.6가동,633463,127.00424,37.57302,2058301,100118813818.0,3057588.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202510,1111063000,종로5.6가동,633463,127.00424,37.57302,1995301,105627151247.0,3054827.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202511,1111063000,종로5.6가동,633463,127.00424,37.57302,2061295,111135488677.0,3052066.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202512,1111063000,종로5.6가동,633463,127.00424,37.57302,2115495,116643826107.0,3049306.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202601,1111063000,종로5.6가동,633463,127.00424,37.57302,1908927,113660462070.0,2980034.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202602,1111063000,종로5.6가동,633463,127.00424,37.57302,1762336,110677098033.0,2910762.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202603,1111063000,종로5.6가동,633463,127.00424,37.57302,2209777,107693733996.0,2841491.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202604,1111063000,종로5.6가동,633463,127.00424,37.57302,2193585,108591403429.0,2937695.0,10.0,56.0,0.0,0.0,3.0,0.0,42.0,127248788.0
202408,1111064000,이화동,755902,127.00307,37.57969,1467302,36572831913.0,2742879.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202409,1111064000,이화동,755902,127.00307,37.57969,1427095,36983836757.0,2754673.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202410,1111064000,이화동,755902,127.00307,37.57969,1606849,37826308874.0,2744954.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202411,1111064000,이화동,755902,127.00307,37.57969,1647935,38668780992.0,2735236.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202412,1111064000,이화동,755902,127.00307,37.57969,1634064,39511253110.0,2725518.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202501,1111064000,이화동,755902,127.00307,37.57969,1354278,37869037505.0,2635449.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202502,1111064000,이화동,755902,127.00307,37.57969,1391309,36226821900.0,2545381.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202503,1111064000,이화동,755902,127.00307,37.57969,1621964,34584606296.0,2455313.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202504,1111064000,이화동,755902,127.00307,37.57969,1613050,34990940062.0,2541835.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202505,1111064000,이화동,755902,127.00307,37.57969,1646462,35397273828.0,2628357.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202506,1111064000,이화동,755902,127.00307,37.57969,1426761,35803607595.0,2714879.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202507,1111064000,이화동,755902,127.00307,37.57969,1388771,36453710641.0,2728412.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202508,1111064000,이화동,755902,127.00307,37.57969,1494261,37103813688.0,2741945.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202509,1111064000,이화동,755902,127.00307,37.57969,1589398,37753916735.0,2755479.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202510,1111064000,이화동,755902,127.00307,37.57969,1561257,38070005542.0,2704291.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202511,1111064000,이화동,755902,127.00307,37.57969,1702036,38386094349.0,2653103.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202512,1111064000,이화동,755902,127.00307,37.57969,1728829,38702183156.0,2601916.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202601,1111064000,이화동,755902,127.00307,37.57969,1486148,38272271859.0,2530498.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202602,1111064000,이화동,755902,127.00307,37.57969,1339134,37842360562.0,2459080.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202603,1111064000,이화동,755902,127.00307,37.57969,1702370,37412449266.0,2387663.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202604,1111064000,이화동,755902,127.00307,37.57969,1727723,38129352212.0,2459359.0,212.0,1201.0,225.0,15.0,1.0,1.0,47.0,133464799.0
202408,1111065000,혜화동,1164691,126.99769,37.58747,546970,54706109507.0,2879659.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202409,1111065000,혜화동,1164691,126.99769,37.58747,575510,53748345838.0,2788804.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202410,1111065000,혜화동,1164691,126.99769,37.58747,625466,55065018999.0,2820734.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202411,1111065000,혜화동,1164691,126.99769,37.58747,630228,56381692161.0,2852664.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202412,1111065000,혜화동,1164691,126.99769,37.58747,602101,57698365323.0,2884595.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202501,1111065000,혜화동,1164691,126.99769,37.58747,465856,55253114128.0,2732219.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202502,1111065000,혜화동,1164691,126.99769,37.58747,461607,52807862934.0,2579844.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202503,1111065000,혜화동,1164691,126.99769,37.58747,612318,50362611740.0,2427469.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202504,1111065000,혜화동,1164691,126.99769,37.58747,591825,51097932152.0,2515619.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202505,1111065000,혜화동,1164691,126.99769,37.58747,620937,51833252565.0,2603769.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202506,1111065000,혜화동,1164691,126.99769,37.58747,552748,52568572978.0,2691919.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202507,1111065000,혜화동,1164691,126.99769,37.58747,502851,52085580747.0,2688638.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202508,1111065000,혜화동,1164691,126.99769,37.58747,550218,51602588516.0,2685357.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202509,1111065000,혜화동,1164691,126.99769,37.58747,626247,51119596286.0,2682077.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202510,1111065000,혜화동,1164691,126.99769,37.58747,581871,51873105708.0,2683601.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202511,1111065000,혜화동,1164691,126.99769,37.58747,631839,52626615130.0,2685125.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202512,1111065000,혜화동,1164691,126.99769,37.58747,624372,53380124553.0,2686649.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202601,1111065000,혜화동,1164691,126.99769,37.58747,483033,52618702375.0,2647620.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202602,1111065000,혜화동,1164691,126.99769,37.58747,454954,51857280197.0,2608591.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202603,1111065000,혜화동,1164691,126.99769,37.58747,653168,51095858020.0,2569562.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202604,1111065000,혜화동,1164691,126.99769,37.58747,650231,51812103828.0,2664521.0,308.0,1681.0,533.0,94.0,43.0,23.0,57.0,189567695.0
202408,1111067000,창신제1동,313832,127.01402,37.57226,300340,68223889582.0,2458257.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202409,1111067000,창신제1동,313832,127.01402,37.57226,301784,67690447670.0,2418727.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202410,1111067000,창신제1동,313832,127.01402,37.57226,332320,71494287880.0,2562800.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202411,1111067000,창신제1동,313832,127.01402,37.57226,317709,75298128090.0,2706873.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202412,1111067000,창신제1동,313832,127.01402,37.57226,320825,79101968301.0,2850947.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202501,1111067000,창신제1동,313832,127.01402,37.57226,269832,74494358513.0,2838852.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202502,1111067000,창신제1동,313832,127.01402,37.57226,271842,69886748725.0,2826758.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202503,1111067000,창신제1동,313832,127.01402,37.57226,320964,65279138937.0,2814664.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202504,1111067000,창신제1동,313832,127.01402,37.57226,317225,68135840336.0,2891210.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202505,1111067000,창신제1동,313832,127.01402,37.57226,328524,70992541735.0,2967756.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202506,1111067000,창신제1동,313832,127.01402,37.57226,304242,73849243135.0,3044303.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202507,1111067000,창신제1동,313832,127.01402,37.57226,291336,69669814537.0,2882687.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202508,1111067000,창신제1동,313832,127.01402,37.57226,305684,65490385940.0,2721071.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202509,1111067000,창신제1동,313832,127.01402,37.57226,321902,61310957343.0,2559455.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202510,1111067000,창신제1동,313832,127.01402,37.57226,313833,66298152926.0,2617168.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202511,1111067000,창신제1동,313832,127.01402,37.57226,315167,71285348510.0,2674881.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202512,1111067000,창신제1동,313832,127.01402,37.57226,324415,76272544094.0,2732595.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202601,1111067000,창신제1동,313832,127.01402,37.57226,265862,72958273568.0,2665495.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202602,1111067000,창신제1동,313832,127.01402,37.57226,266739,69644003043.0,2598396.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202603,1111067000,창신제1동,313832,127.01402,37.57226,335233,66329732518.0,2531297.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202604,1111067000,창신제1동,313832,127.01402,37.57226,347458,68666941411.0,2626668.0,24.0,147.0,50.0,0.0,0.0,0.0,48.0,210739429.0
202408,1111068000,창신제2동,249894,127.01025,37.57575,5385,13093961864.0,577605.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202409,1111068000,창신제2동,249894,127.01025,37.57575,6389,13026165369.0,577846.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202410,1111068000,창신제2동,249894,127.01025,37.57575,6885,13029810718.0,565186.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202411,1111068000,창신제2동,249894,127.01025,37.57575,5437,13033456067.0,552526.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202412,1111068000,창신제2동,249894,127.01025,37.57575,4671,13037101417.0,539866.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202501,1111068000,창신제2동,249894,127.01025,37.57575,4625,12568551714.0,524311.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202502,1111068000,창신제2동,249894,127.01025,37.57575,4282,12100002011.0,508756.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202503,1111068000,창신제2동,249894,127.01025,37.57575,5417,11631452309.0,493202.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202504,1111068000,창신제2동,249894,127.01025,37.57575,4699,11761825867.0,509454.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202505,1111068000,창신제2동,249894,127.01025,37.57575,5630,11892199425.0,525706.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202506,1111068000,창신제2동,249894,127.01025,37.57575,5160,12022572984.0,541958.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202507,1111068000,창신제2동,249894,127.01025,37.57575,5514,12294072238.0,545458.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202508,1111068000,창신제2동,249894,127.01025,37.57575,6951,12565571492.0,548958.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202509,1111068000,창신제2동,249894,127.01025,37.57575,7200,12837070746.0,552459.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202510,1111068000,창신제2동,249894,127.01025,37.57575,8052,12877183426.0,541468.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202511,1111068000,창신제2동,249894,127.01025,37.57575,5797,12917296106.0,530477.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202512,1111068000,창신제2동,249894,127.01025,37.57575,4662,12957408786.0,519486.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202601,1111068000,창신제2동,249894,127.01025,37.57575,4060,12614817876.0,506646.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202602,1111068000,창신제2동,249894,127.01025,37.57575,3992,12272226966.0,493807.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202603,1111068000,창신제2동,249894,127.01025,37.57575,5291,11929636057.0,480968.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202604,1111068000,창신제2동,249894,127.01025,37.57575,5635,12133698377.0,497767.0,214.0,1231.0,87.0,12.0,4.0,1.0,49.0,133709885.0
202408,1111069000,창신제3동,220395,127.01321,37.57882,134685,535649314.0,30612.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202409,1111069000,창신제3동,220395,127.01321,37.57882,139084,500766118.0,30405.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202410,1111069000,창신제3동,220395,127.01321,37.57882,151804,476145360.0,29898.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202411,1111069000,창신제3동,220395,127.01321,37.57882,152229,451524602.0,29391.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202412,1111069000,창신제3동,220395,127.01321,37.57882,148139,426903844.0,28884.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202501,1111069000,창신제3동,220395,127.01321,37.57882,122892,427733734.0,28688.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202502,1111069000,창신제3동,220395,127.01321,37.57882,122889,428563624.0,28492.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202503,1111069000,창신제3동,220395,127.01321,37.57882,154730,429393515.0,28297.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202504,1111069000,창신제3동,220395,127.01321,37.57882,159815,435570461.0,29489.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202505,1111069000,창신제3동,220395,127.01321,37.57882,153622,441747407.0,30682.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202506,1111069000,창신제3동,220395,127.01321,37.57882,137350,447924353.0,31875.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202507,1111069000,창신제3동,220395,127.01321,37.57882,128942,600188312.0,31949.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202508,1111069000,창신제3동,220395,127.01321,37.57882,134106,752452271.0,32023.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202509,1111069000,창신제3동,220395,127.01321,37.57882,157799,904716231.0,32098.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202510,1111069000,창신제3동,220395,127.01321,37.57882,142092,793614875.0,27316.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202511,1111069000,창신제3동,220395,127.01321,37.57882,152088,682513520.0,22534.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202512,1111069000,창신제3동,220395,127.01321,37.57882,153739,571412165.0,17752.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202601,1111069000,창신제3동,220395,127.01321,37.57882,131171,650510649.0,6274.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202602,1111069000,창신제3동,220395,127.01321,37.57882,115686,729609134.0,0.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202603,1111069000,창신제3동,220395,127.01321,37.57882,161157,808707619.0,0.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202604,1111069000,창신제3동,220395,127.01321,37.57882,164417,916094602.0,2476.0,26.0,129.0,91.0,42.0,0.0,0.0,65.0,320701236.0
202408,1111070000,숭인제1동,237128,127.01686,37.57723,190254,3798121610.0,236016.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202409,1111070000,숭인제1동,237128,127.01686,37.57723,199350,3865432718.0,241912.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202410,1111070000,숭인제1동,237128,127.01686,37.57723,213042,3920380384.0,236191.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202411,1111070000,숭인제1동,237128,127.01686,37.57723,206917,3975328050.0,230470.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202412,1111070000,숭인제1동,237128,127.01686,37.57723,201521,4030275716.0,224749.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202501,1111070000,숭인제1동,237128,127.01686,37.57723,171523,3940134447.0,213659.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202502,1111070000,숭인제1동,237128,127.01686,37.57723,170097,3849993178.0,202570.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202503,1111070000,숭인제1동,237128,127.01686,37.57723,213044,3759851909.0,191481.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202504,1111070000,숭인제1동,237128,127.01686,37.57723,207102,3944796287.0,198057.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202505,1111070000,숭인제1동,237128,127.01686,37.57723,211025,4129740665.0,204634.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202506,1111070000,숭인제1동,237128,127.01686,37.57723,191546,4314685043.0,211211.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202507,1111070000,숭인제1동,237128,127.01686,37.57723,175878,4234283594.0,210513.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202508,1111070000,숭인제1동,237128,127.01686,37.57723,190704,4153882145.0,209816.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202509,1111070000,숭인제1동,237128,127.01686,37.57723,208331,4073480697.0,209119.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
202510,1111070000,숭인제1동,237128,127.01686,37.57723,199191,4177848309.0,207925.0,44.0,228.0,89.0,34.0,0.0,0.0,58.0,271960677.0
