YYYYMM,행정동코드,행정동이름,AREA_M2,LAT,LON,전체승객수,당월_매출_금액,당월_매출_건수,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가,M2,KOSPI,HOUSE_SALE,RENT_SALE,FX,생활인구합계
202603,1141065500,홍제제2동,712529.0,126.95253,37.58455,181385.0,10335428746.0,595572.0,118.0,600.0,496.0,116.0,13.0,0.0,67.0,314983342.0,4132066.9,5524.28,101.898,100.802,1486.64,7320863.0
202603,1141066000,홍은제1동,1550491.0,126.94703,37.59998,232577.0,21853884294.0,726180.0,191.0,976.0,569.0,130.0,57.0,0.0,61.0,233400398.0,4132066.9,5524.28,101.898,100.802,1486.64,13844930.0
202603,1141066000,홍은제1동,1550491.0,126.94703,37.59998,232577.0,21853884294.0,726180.0,191.0,976.0,569.0,130.0,57.0,0.0,61.0,233400398.0,4132066.9,5524.28,101.898,100.802,1486.64,13844930.0
202603,1141068500,홍은제2동,2048086.0,126.93217,37.58699,722197.0,21030909209.0,756092.0,642.0,4017.0,1284.0,146.0,156.0,113.0,60.0,154661428.0,4132066.9,5524.28,101.898,100.802,1486.64,17668403.0
202603,1141068500,홍은제2동,2048086.0,126.93217,37.58699,722197.0,21030909209.0,756092.0,642.0,4017.0,1284.0,146.0,156.0,113.0,60.0,154661428.0,4132066.9,5524.28,101.898,100.802,1486.64,17668403.0
202603,1141069000,남가좌제1동,447138.0,126.9162,37.57169,426978.0,23281051494.0,1067996.0,71.0,214.0,452.0,63.0,6.0,11.0,80.0,679160100.0,4132066.9,5524.28,101.898,100.802,1486.64,9085937.0
202603,1141069000,남가좌제1동,447138.0,126.9162,37.57169,426978.0,23281051494.0,1067996.0,71.0,214.0,452.0,63.0,6.0,11.0,80.0,679160100.0,4132066.9,5524.28,101.898,100.802,1486.64,9085937.0
202603,1141070000,남가좌제2동,812456.0,126.92133,37.57762,440345.0,28866325567.0,1389087.0,301.0,1887.0,546.0,129.0,1.0,1.0,54.0,227969844.0,4132066.9,5524.28,101.898,100.802,1486.64,21900782.0
202603,1141070000,남가좌제2동,812456.0,126.92133,37.57762,440345.0,28866325567.0,1389087.0,301.0,1887.0,546.0,129.0,1.0,1.0,54.0,227969844.0,4132066.9,5524.28,101.898,100.802,1486.64,21900782.0
202603,1141071000,북가좌제1동,581080.0,126.908,37.57527,182401.0,3629096480.0,125262.0,188.0,865.0,625.0,104.0,19.0,0.0,65.0,410754253.0,4132066.9,5524.28,101.898,100.802,1486.64,10745959.0
202603,1141071000,북가좌제1동,581080.0,126.908,37.57527,182401.0,3629096480.0,125262.0,188.0,865.0,625.0,104.0,19.0,0.0,65.0,410754253.0,4132066.9,5524.28,101.898,100.802,1486.64,10745959.0
202603,1141072000,북가좌제2동,795331.0,126.9135,37.581,332630.0,39446963333.0,1591874.0,872.0,5602.0,1521.0,103.0,0.0,11.0,54.0,167757926.0,4132066.9,5524.28,101.898,100.802,1486.64,19264678.0
202603,1141072000,북가좌제2동,795331.0,126.9135,37.581,332630.0,39446963333.0,1591874.0,872.0,5602.0,1521.0,103.0,0.0,11.0,54.0,167757926.0,4132066.9,5524.28,101.898,100.802,1486.64,19264678.0
202603,1144055500,아현동,731252.0,126.95284,37.55193,945589.0,37170207262.0,1290584.0,106.0,484.0,393.0,176.0,4.0,12.0,76.0,921140791.0,4132066.9,5524.28,101.898,100.802,1486.64,18596028.0
202603,1144055500,아현동,731252.0,126.95284,37.55193,945589.0,37170207262.0,1290584.0,106.0,484.0,393.0,176.0,4.0,12.0,76.0,921140791.0,4132066.9,5524.28,101.898,100.802,1486.64,18596028.0
202603,1144056500,공덕동,1002153.0,126.95779,37.54912,1676692.0,48565906580.0,1557052.0,415.0,2211.0,715.0,247.0,26.0,1.0,57.0,396354330.0,4132066.9,5524.28,101.898,100.802,1486.64,26317646.0
202603,1144056500,공덕동,1002153.0,126.95779,37.54912,1676692.0,48565906580.0,1557052.0,415.0,2211.0,715.0,247.0,26.0,1.0,57.0,396354330.0,4132066.9,5524.28,101.898,100.802,1486.64,26317646.0
202603,1144058500,도화동,860064.0,126.94681,37.53704,249068.0,61405966487.0,1538696.0,122.0,478.0,415.0,226.0,116.0,25.0,77.0,517528938.0,4132066.9,5524.28,101.898,100.802,1486.64,16587284.0
202603,1144058500,도화동,860064.0,126.94681,37.53704,249068.0,61405966487.0,1538696.0,122.0,478.0,415.0,226.0,116.0,25.0,77.0,517528938.0,4132066.9,5524.28,101.898,100.802,1486.64,16587284.0
202603,1144059000,용강동,956700.0,126.94127,37.54059,609477.0,74905176244.0,2051919.0,136.0,868.0,319.0,182.0,70.0,0.0,64.0,497352990.0,4132066.9,5524.28,101.898,100.802,1486.64,16531438.0
202603,1144059000,용강동,956700.0,126.94127,37.54059,609477.0,74905176244.0,2051919.0,136.0,868.0,319.0,182.0,70.0,0.0,64.0,497352990.0,4132066.9,5524.28,101.898,100.802,1486.64,16531438.0
202603,1144060000,대흥동,836007.0,126.9414,37.55212,1509242.0,52072404046.0,2068250.0,73.0,502.0,108.0,14.0,0.0,1.0,41.0,290729719.0,4132066.9,5524.28,101.898,100.802,1486.64,18012846.0
202603,1144060000,대흥동,836007.0,126.9414,37.55212,1509242.0,52072404046.0,2068250.0,73.0,502.0,108.0,14.0,0.0,1.0,41.0,290729719.0,4132066.9,5524.28,101.898,100.802,1486.64,18012846.0
202603,1144061000,염리동,539922.0,126.94755,37.54982,128687.0,21762015964.0,881445.0,99.0,598.0,168.0,32.0,0.0,0.0,49.0,314172668.0,4132066.9,5524.28,101.898,100.802,1486.64,13962536.0
202603,1144061000,염리동,539922.0,126.94755,37.54982,128686.0,21762015964.0,881445.0,99.0,598.0,168.0,32.0,0.0,0.0,49.0,314172668.0,4132066.9,5524.28,101.898,100.802,1486.64,13962536.0
202603,1144063000,신수동,1118424.0,126.93364,37.54363,61022.0,16210235045.0,622801.0,205.0,1190.0,640.0,126.0,11.0,13.0,60.0,385870186.0,4132066.9,5524.28,101.898,100.802,1486.64,14731747.0
202603,1144063000,신수동,1118424.0,126.93364,37.54363,61022.0,16210235045.0,622801.0,205.0,1190.0,640.0,126.0,11.0,13.0,60.0,385870186.0,4132066.9,5524.28,101.898,100.802,1486.64,14731747.0
202603,1144065500,서강동,1715559.0,126.92516,37.54595,866691.0,30585954301.0,1846823.0,317.0,1809.0,851.0,122.0,65.0,42.0,57.0,361808135.0,4132066.9,5524.28,101.898,100.802,1486.64,22928478.0
202603,1144065500,서강동,1715559.0,126.92516,37.54595,866691.0,30585954301.0,1846823.0,317.0,1809.0,851.0,122.0,65.0,42.0,57.0,361808135.0,4132066.9,5524.28,101.898,100.802,1486.64,22928478.0
202603,1144066000,서교동,1647625.0,126.92094,37.55477,6835887.0,351239008738.0,13716234.0,471.0,3337.0,802.0,90.0,46.0,11.0,51.0,212792253.0,4132066.9,5524.28,101.898,100.802,1486.64,48159412.0
202603,1144066000,서교동,1647625.0,126.92094,37.55477,6835887.0,351239008738.0,13716234.0,471.0,3337.0,802.0,90.0,46.0,11.0,51.0,212792253.0,4132066.9,5524.28,101.898,100.802,1486.64,48159412.0
202603,1144068000,합정동,1753036.0,126.90884,37.54687,214684.0,64045365052.0,1878256.0,523.0,3397.0,817.0,89.0,16.0,5.0,49.0,226954603.0,4132066.9,5524.28,101.898,100.802,1486.64,14288690.0
202603,1144068000,합정동,1753036.0,126.90884,37.54687,214684.0,64045365052.0,1878256.0,523.0,3397.0,817.0,89.0,16.0,5.0,49.0,226954603.0,4132066.9,5524.28,101.898,100.802,1486.64,14288690.0
202603,1144069000,망원제1동,1124872.0,126.90021,37.55275,221947.0,50259503613.0,2601995.0,511.0,3563.0,658.0,131.0,6.0,1.0,48.0,212810124.0,4132066.9,5524.28,101.898,100.802,1486.64,14362794.0
202603,1144069000,망원제1동,1124872.0,126.90021,37.55275,221947.0,50259503613.0,2601995.0,511.0,3563.0,658.0,131.0,6.0,1.0,48.0,212810124.0,4132066.9,5524.28,101.898,100.802,1486.64,14362794.0
202603,1144070000,망원제2동,1208058.0,126.89568,37.55712,152172.0,31714086491.0,1484294.0,415.0,2713.0,711.0,81.0,8.0,0.0,50.0,204295370.0,4132066.9,5524.28,101.898,100.802,1486.64,11943523.0
202603,1144070000,망원제2동,1208058.0,126.89568,37.55712,152172.0,31714086491.0,1484294.0,415.0,2713.0,711.0,81.0,8.0,0.0,50.0,204295370.0,4132066.9,5524.28,101.898,100.802,1486.64,11943523.0
202603,1144071000,연남동,647383.0,126.92154,37.56303,253678.0,35045622691.0,1279202.0,388.0,2408.0,763.0,89.0,13.0,5.0,50.0,208713210.0,4132066.9,5524.28,101.898,100.802,1486.64,11836967.0
202603,1144071000,연남동,647383.0,126.92154,37.56303,253678.0,35045622691.0,1279202.0,388.0,2408.0,763.0,89.0,13.0,5.0,50.0,208713210.0,4132066.9,5524.28,101.898,100.802,1486.64,11836967.0
202603,1144072000,성산제1동,864039.0,126.91185,37.56198,249174.0,25671183629.0,904090.0,568.0,3499.0,1231.0,120.0,44.0,8.0,55.0,188218762.0,4132066.9,5524.28,101.898,100.802,1486.64,15235406.0
202603,1144072000,성산제1동,864039.0,126.91185,37.56198,249174.0,25671183629.0,904090.0,568.0,3499.0,1231.0,120.0,44.0,8.0,55.0,188218762.0,4132066.9,5524.28,101.898,100.802,1486.64,15235406.0
202603,1144073000,성산제2동,1963168.0,126.90204,37.56811,958504.0,50028618830.0,2096904.0,363.0,2571.0,700.0,109.0,1.0,0.0,53.0,254866913.0,4132066.9,5524.28,101.898,100.802,1486.64,25685607.0
202603,1144073000,성산제2동,1963168.0,126.90204,37.56811,958504.0,50028618830.0,2096904.0,363.0,2571.0,700.0,109.0,1.0,0.0,53.0,254866913.0,4132066.9,5524.28,101.898,100.802,1486.64,25685607.0
202603,1144074000,상암동,7678191.0,126.88086,37.57179,1801902.0,76404313170.0,3804057.0,190.0,1052.0,727.0,361.0,0.0,0.0,66.0,476838167.0,4132066.9,5524.28,101.898,100.802,1486.64,32974506.0
202603,1144074000,상암동,7678191.0,126.88086,37.57179,1801902.0,76404313170.0,3804057.0,190.0,1052.0,727.0,361.0,0.0,0.0,66.0,476838167.0,4132066.9,5524.28,101.898,100.802,1486.64,32974506.0
202603,1147051000,목1동,1564660.0,126.8751,37.52744,1825188.0,77182765103.0,2642193.0,102.0,495.0,424.0,137.0,82.0,10.0,74.0,796337543.0,4132066.9,5524.28,101.898,100.802,1486.64,24876206.0
202603,1147051000,목1동,1564660.0,126.8751,37.52744,1825188.0,77182765103.0,2642193.0,102.0,495.0,424.0,137.0,82.0,10.0,74.0,796337543.0,4132066.9,5524.28,101.898,100.802,1486.64,24876206.0
202603,1147052000,목2동,1054247.0,126.8741,37.54359,906716.0,27312033147.0,1306103.0,785.0,5568.0,1186.0,125.0,101.0,6.0,53.0,188087838.0,4132066.9,5524.28,101.898,100.802,1486.64,19505446.0
202603,1147052000,목2동,1054247.0,126.8741,37.54359,906716.0,27312033147.0,1306103.0,785.0,5568.0,1186.0,125.0,101.0,6.0,53.0,188087838.0,4132066.9,5524.28,101.898,100.802,1486.64,19505446.0
202603,1147053000,목3동,500764.0,126.86541,37.5452,677000.0,34285592103.0,1502013.0,453.0,3404.0,581.0,64.0,19.0,4.0,52.0,184229085.0,4132066.9,5524.28,101.898,100.802,1486.64,9793359.0
202603,1147053000,목3동,500764.0,126.86541,37.5452,677000.0,34285592103.0,1502013.0,453.0,3404.0,581.0,64.0,19.0,4.0,52.0,184229085.0,4132066.9,5524.28,101.898,100.802,1486.64,9793359.0
202603,1147054000,목4동,561686.0,126.8669,37.53544,282526.0,29411379289.0,1151271.0,505.0,3204.0,1017.0,89.0,46.0,5.0,55.0,189827888.0,4132066.9,5524.28,101.898,100.802,1486.64,14699400.0
202603,1147054000,목4동,561686.0,126.8669,37.53544,282526.0,29411379289.0,1151271.0,505.0,3204.0,1017.0,89.0,46.0,5.0,55.0,189827888.0,4132066.9,5524.28,101.898,100.802,1486.64,14699400.0
202603,1147055000,목5동,2069098.0,126.88103,37.53631,466487.0,81204815343.0,1706181.0,191.0,327.0,1229.0,376.0,353.0,7.0,100.0,1342723822.0,4132066.9,5524.28,101.898,100.802,1486.64,27286026.0
202603,1147055000,목5동,2069098.0,126.88103,37.53631,466487.0,81204815343.0,1706181.0,191.0,327.0,1229.0,376.0,353.0,7.0,100.0,1342723822.0,4132066.9,5524.28,101.898,100.802,1486.64,27286026.0
202603,1147056000,신월1동,630072.0,126.83453,37.53127,129371.0,31241526384.0,1376324.0,380.0,3089.0,466.0,6.0,2.0,0.0,49.0,125505363.0,4132066.9,5524.28,101.898,100.802,1486.64,12771868.0
202603,1147056000,신월1동,630072.0,126.83453,37.53127,129371.0,31241526384.0,1376324.0,380.0,3089.0,466.0,6.0,2.0,0.0,49.0,125505363.0,4132066.9,5524.28,101.898,100.802,1486.64,12771868.0
202603,1147057000,신월2동,614213.0,126.84633,37.5234,214940.0,16534155703.0,633470.0,358.0,2480.0,1118.0,77.0,2.0,0.0,56.0,169126179.0,4132066.9,5524.28,101.898,100.802,1486.64,9165944.0
202603,1147057000,신월2동,614213.0,126.84633,37.5234,214940.0,16534155703.0,633470.0,358.0,2480.0,1118.0,77.0,2.0,0.0,56.0,169126179.0,4132066.9,5524.28,101.898,100.802,1486.64,9165944.0
202603,1147058000,신월3동,926653.0,126.82747,37.53236,106880.0,12154559407.0,652462.0,231.0,1889.0,280.0,11.0,0.0,0.0,46.0,114670938.0,4132066.9,5524.28,101.898,100.802,1486.64,8615595.0
202603,1147058000,신월3동,926653.0,126.82747,37.53236,106880.0,12154559407.0,652462.0,231.0,1889.0,280.0,11.0,0.0,0.0,46.0,114670938.0,4132066.9,5524.28,101.898,100.802,1486.64,8615595.0
202603,1147059000,신월4동,454712.0,126.83982,37.52225,177433.0,19237456745.0,802968.0,278.0,2000.0,1031.0,13.0,0.0,0.0,57.0,168479350.0,4132066.9,5524.28,101.898,100.802,1486.64,7073999.0
202603,1147059000,신월4동,454712.0,126.83982,37.52225,177433.0,19237456745.0,802968.0,278.0,2000.0,1031.0,13.0,0.0,0.0,57.0,168479350.0,4132066.9,5524.28,101.898,100.802,1486.64,7073999.0
202603,1147060000,신월5동,515356.0,126.8299,37.54004,125939.0,14444089864.0,582724.0,299.0,2110.0,695.0,38.0,7.0,1.0,53.0,141762970.0,4132066.9,5524.28,101.898,100.802,1486.64,10177462.0
202603,1147060000,신월5동,515356.0,126.8299,37.54004,125939.0,14444089864.0,582724.0,299.0,2110.0,695.0,38.0,7.0,1.0,53.0,141762970.0,4132066.9,5524.28,101.898,100.802,1486.64,10177462.0
202603,1147061000,신월6동,473483.0,126.84213,37.51597,158213.0,20539631588.0,827048.0,133.0,811.0,469.0,32.0,0.0,0.0,57.0,274722385.0,4132066.9,5524.28,101.898,100.802,1486.64,10046544.0
202603,1147061000,신월6동,473483.0,126.84213,37.51597,158213.0,20539631588.0,827048.0,133.0,811.0,469.0,32.0,0.0,0.0,57.0,274722385.0,4132066.9,5524.28,101.898,100.802,1486.64,10046544.0
202603,1147061100,신월7동,900522.0,126.83234,37.52066,176741.0,14546736096.0,752196.0,616.0,4788.0,204.0,0.0,0.0,0.0,42.0,100738599.0,4132066.9,5524.28,101.898,100.802,1486.64,11745250.0
202603,1147061100,신월7동,900522.0,126.83234,37.52066,176741.0,14546736096.0,752196.0,616.0,4788.0,204.0,0.0,0.0,0.0,42.0,100738599.0,4132066.9,5524.28,101.898,100.802,1486.64,11745250.0
202603,1147062000,신정1동,739881.0,126.85963,37.51888,190141.0,31133558149.0,1141391.0,116.0,394.0,360.0,443.0,85.0,0.0,83.0,857356012.0,4132066.9,5524.28,101.898,100.802,1486.64,9157433.0
202603,1147062000,신정1동,739881.0,126.85963,37.51888,190141.0,31133558149.0,1141391.0,116.0,394.0,360.0,443.0,85.0,0.0,83.0,857356012.0,4132066.9,5524.28,101.898,100.802,1486.64,9157433.0
202603,1147063000,신정2동,648695.0,126.87518,37.51895,102293.0,30516893192.0,1143331.0,99.0,437.0,487.0,133.0,0.0,0.0,65.0,447255961.0,4132066.9,5524.28,101.898,100.802,1486.64,11727543.0
202603,1147063000,신정2동,648695.0,126.87518,37.51895,102293.0,30516893192.0,1143331.0,99.0,437.0,487.0,133.0,0.0,0.0,65.0,447255961.0,4132066.9,5524.28,101.898,100.802,1486.64,11727543.0
202603,1147064000,신정3동,3169421.0,126.8394,37.51178,847552.0,38835572817.0,1701300.0,335.0,2020.0,1080.0,320.0,12.0,0.0,65.0,361746184.0,4132066.9,5524.28,101.898,100.802,1486.64,35046598.0
202603,1147064000,신정3동,3169421.0,126.8394,37.51178,847552.0,38835572817.0,1701300.0,335.0,2020.0,1080.0,320.0,12.0,0.0,65.0,361746184.0,4132066.9,5524.28,101.898,100.802,1486.64,35046598.0
202603,1147065000,신정4동,996239.0,126.85757,37.52541,902245.0,76894932853.0,2648151.0,745.0,5227.0,1413.0,93.0,2.0,0.0,52.0,157597172.0,4132066.9,5524.28,101.898,100.802,1486.64,25107373.0
202603,1147065000,신정4동,996239.0,126.85757,37.52541,902245.0,76894932853.0,2648151.0,745.0,5227.0,1413.0,93.0,2.0,0.0,52.0,157597172.0,4132066.9,5524.28,101.898,100.802,1486.64,25107373.0
202603,1147067000,신정6동,926759.0,126.86964,37.51591,172541.0,7897878085.0,173167.0,83.0,168.0,310.0,395.0,91.0,29.0,97.0,1106384082.0,4132066.9,5524.28,101.898,100.802,1486.64,11739749.0
202603,1147067000,신정6동,926759.0,126.86964,37.51591,172541.0,7897878085.0,173167.0,83.0,168.0,310.0,395.0,91.0,29.0,97.0,1106384082.0,4132066.9,5524.28,101.898,100.802,1486.64,11739749.0
202603,1147068000,신정7동,1143920.0,126.86468,37.51012,384282.0,45938469128.0,1744341.0,121.0,586.0,612.0,106.0,33.0,22.0,70.0,582260300.0,4132066.9,5524.28,101.898,100.802,1486.64,17746457.0
202603,1147068000,신정7동,1143920.0,126.86468,37.51012,384282.0,45938469128.0,1744341.0,121.0,586.0,612.0,106.0,33.0,22.0,70.0,582260300.0,4132066.9,5524.28,101.898,100.802,1486.64,17746457.0
202603,1150051000,염창동,2389890.0,126.87543,37.55321,415574.0,66364622013.0,2433681.0,248.0,1187.0,1333.0,168.0,73.0,4.0,70.0,416686264.0,4132066.9,5524.28,101.898,100.802,1486.64,25111799.0
202603,1150051000,염창동,2389890.0,126.87543,37.55321,415574.0,66364622013.0,2433681.0,248.0,1187.0,1333.0,168.0,73.0,4.0,70.0,416686264.0,4132066.9,5524.28,101.898,100.802,1486.64,25111799.0
202603,1150052000,등촌제1동,658950.0,126.85963,37.55586,483961.0,111866485208.0,3543833.0,182.0,1336.0,590.0,30.0,0.0,0.0,54.0,234537129.0,4132066.9,5524.28,101.898,100.802,1486.64,18965264.0
202603,1150052000,등촌제1동,658950.0,126.85963,37.55586,483961.0,111866485208.0,3543833.0,182.0,1336.0,590.0,30.0,0.0,0.0,54.0,234537129.0,4132066.9,5524.28,101.898,100.802,1486.64,18965264.0
202603,1150053000,등촌제2동,895367.0,126.86003,37.54574,238140.0,11742830556.0,467573.0,391.0,2789.0,722.0,116.0,102.0,72.0,56.0,218053706.0,4132066.9,5524.28,101.898,100.802,1486.64,13077554.0
202603,1150053000,등촌제2동,895367.0,126.86003,37.54574,238140.0,11742830556.0,467573.0,391.0,2789.0,722.0,116.0,102.0,72.0,56.0,218053706.0,4132066.9,5524.28,101.898,100.802,1486.64,13077554.0
202603,1150053500,등촌제3동,1042691.0,126.84634,37.56105,1054740.0,66119460446.0,2157097.0,125.0,1089.0,252.0,104.0,42.0,0.0,57.0,342211620.0,4132066.9,5524.28,101.898,100.802,1486.64,26399759.0
202603,1150053500,등촌제3동,1042691.0,126.84634,37.56105,1054740.0,66119460446.0,2157097.0,125.0,1089.0,252.0,104.0,42.0,0.0,57.0,342211620.0,4132066.9,5524.28,101.898,100.802,1486.64,26399759.0
202603,1150054000,화곡제1동,1192600.0,126.84094,37.53378,2332618.0,88138999037.0,4109052.0,1192.0,9634.0,1689.0,58.0,4.0,0.0,49.0,140481784.0,4132066.9,5524.28,101.898,100.802,1486.64,33518734.0
202603,1150054000,화곡제1동,1192600.0,126.84094,37.53378,2332618.0,88138999037.0,4109052.0,1192.0,9634.0,1689.0,58.0,4.0,0.0,49.0,140481784.0,4132066.9,5524.28,101.898,100.802,1486.64,33518734.0
202603,1150055000,화곡제2동,456930.0,126.85437,37.53228,149749.0,11385638309.0,445408.0,517.0,4242.0,410.0,12.0,7.0,0.0,50.0,127620236.0,4132066.9,5524.28,101.898,100.802,1486.64,9137802.0
202603,1150055000,화곡제2동,456930.0,126.85437,37.53228,149749.0,11385638309.0,445408.0,517.0,4242.0,410.0,12.0,7.0,0.0,50.0,127620236.0,4132066.9,5524.28,101.898,100.802,1486.64,9137802.0
202603,1150056000,화곡제3동,526606.0,126.83427,37.54406,133865.0,29212594022.0,992859.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0,4132066.9,5524.28,101.898,100.802,1486.64,12813426.0
202603,1150056000,화곡제3동,526606.0,126.83427,37.54406,133865.0,29212594022.0,992859.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0,4132066.9,5524.28,101.898,100.802,1486.64,12813426.0
202603,1150057000,화곡제4동,855978.0,126.85858,37.5361,161841.0,35534552981.0,1681875.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0,4132066.9,5524.28,101.898,100.802,1486.64,12088132.0
202603,1150057000,화곡제4동,855978.0,126.85858,37.5361,161841.0,35534552981.0,1681875.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0,4132066.9,5524.28,101.898,100.802,1486.64,12088132.0
202603,1150059000,화곡본동,982074.0,126.84816,37.54257,277073.0,34290762816.0,1545879.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0,4132066.9,5524.28,101.898,100.802,1486.64,21497551.0
202603,1150059000,화곡본동,982074.0,126.84816,37.54257,277073.0,34290762816.0,1545879.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0,4132066.9,5524.28,101.898,100.802,1486.64,21497551.0
202603,1150059100,화곡제6동,1062894.0,126.85117,37.55172,458603.0,37523867595.0,1605037.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0,4132066.9,5524.28,101.898,100.802,1486.64,16871486.0
202603,1150059100,화곡제6동,1062894.0,126.85117,37.55172,458603.0,37523867595.0,1605037.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0,4132066.9,5524.28,101.898,100.802,1486.64,16871486.0
202603,1150059300,화곡제8동,575541.0,126.84863,37.53422,251222.0,31269037409.0,1658762.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0,4132066.9,5524.28,101.898,100.802,1486.64,21520829.0
202603,1150059300,화곡제8동,575541.0,126.84863,37.53422,251222.0,31269037409.0,1658762.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0,4132066.9,5524.28,101.898,100.802,1486.64,21520829.0
202603,1150060300,가양제1동,5543738.0,126.83435,37.5731,1763029.0,113205998910.0,3266125.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0,4132066.9,5524.28,101.898,100.802,1486.64,38555359.0
202603,1150060300,가양제1동,5543738.0,126.83435,37.5731,1763029.0,113205998910.0,3266125.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0,4132066.9,5524.28,101.898,100.802,1486.64,38555359.0
202603,1150060400,가양제2동,1012806.0,126.85401,37.56866,69455.0,21202321113.0,1096720.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0,4132066.9,5524.28,101.898,100.802,1486.64,9357483.0
202603,1150060400,가양제2동,1012806.0,126.85401,37.56866,69455.0,21202321113.0,1096720.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0,4132066.9,5524.28,101.898,100.802,1486.64,9357483.0
202603,1150060500,가양제3동,932533.0,126.8623,37.56268,61179.0,13719418008.0,462085.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0,4132066.9,5524.28,101.898,100.802,1486.64,8824441.0
202603,1150060500,가양제3동,932533.0,126.8623,37.56268,61179.0,13719418008.0,462085.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0,4132066.9,5524.28,101.898,100.802,1486.64,8824441.0
202603,1150061100,발산제1동,2963745.0,126.82558,37.55045,794672.0,167557195768.0,3781253.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0,4132066.9,5524.28,101.898,100.802,1486.64,30112244.0
202603,1150061100,발산제1동,2963745.0,126.82558,37.55045,794672.0,167557195768.0,3781253.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0,4132066.9,5524.28,101.898,100.802,1486.64,30112244.0
202603,1150061500,우장산동,1245257.0,126.84102,37.55057,1108118.0,29381160637.0,1093040.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0,4132066.9,5524.28,101.898,100.802,1486.64,25514728.0
202603,1150061500,우장산동,1245257.0,126.84102,37.55057,1108118.0,29381160637.0,1093040.0,507.0,2889.0,1611.0,450.0,39.0,0.0,63.0,319276578.0,4132066.9,5524.28,101.898,100.802,1486.64,25514728.0
202603,1150062000,공항동,11581226.0,126.79496,37.55649,513000.0,38722777739.0,1363293.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0,4132066.9,5524.28,101.898,100.802,1486.64,28259046.0
202603,1150062000,공항동,11581226.0,126.79496,37.55649,513000.0,38722777739.0,1363293.0,368.0,2913.0,562.0,8.0,1.0,0.0,47.0,207503846.0,4132066.9,5524.28,101.898,100.802,1486.64,28259046.0
202603,1150063000,방화제1동,1487371.0,126.81755,37.56864,871157.0,57249491430.0,2393479.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0,4132066.9,5524.28,101.898,100.802,1486.64,26798172.0
202603,1150063000,방화제1동,1487371.0,126.81755,37.56864,871157.0,57249491430.0,2393479.0,394.0,2478.0,1301.0,281.0,0.0,0.0,60.0,323331374.0,4132066.9,5524.28,101.898,100.802,1486.64,26798172.0
202603,1150064000,방화제2동,5640487.0,126.80451,37.5838,1445898.0,27447889029.0,1044577.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0,4132066.9,5524.28,101.898,100.802,1486.64,22209363.0
202603,1150064000,방화제2동,5640487.0,126.80451,37.5838,1445898.0,27447889029.0,1044577.0,248.0,1944.0,446.0,48.0,0.0,0.0,51.0,195195964.0,4132066.9,5524.28,101.898,100.802,1486.64,22209363.0
202603,1150064100,방화제3동,1979329.0,126.81553,37.58158,265456.0,12651055023.0,757663.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0,4132066.9,5524.28,101.898,100.802,1486.64,14503914.0
202603,1150064100,방화제3동,1979329.0,126.81553,37.58158,265457.0,12651055023.0,757663.0,139.0,881.0,361.0,135.0,118.0,0.0,63.0,262029835.0,4132066.9,5524.28,101.898,100.802,1486.64,14503914.0
202603,1153051000,신도림동,1376469.0,126.88285,37.50973,2157303.0,32203906091.0,1044189.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0,4132066.9,5524.28,101.898,100.802,1486.64,24322595.0
202603,1153051000,신도림동,1376469.0,126.88285,37.50973,2157303.0,32203906091.0,1044189.0,134.0,455.0,728.0,196.0,158.0,36.0,85.0,636584154.0,4132066.9,5524.28,101.898,100.802,1486.64,24322595.0
