YYYYMM,행정동코드,생활비용지수
202412,1123075000,8.445489879616542
202412,1126052000,8.711582296163948
202412,1126054000,8.602195880976133
202412,1126055000,8.543788425220797
202412,1126056500,9.004812853988794
202412,1126057000,9.107938937579291
202412,1126057500,8.92430807040883
202412,1126058000,8.543017964139493
202412,1126059000,9.34206585661554
202412,1126060000,8.701480736377958
202412,1126061000,9.053846483706474
202412,1126062000,8.943761903981898
202412,1126063000,8.900912316696632
202412,1126065500,8.94173206676849
202412,1126066000,8.771110418740532
202412,1126068000,8.739406011943212
202412,1126069000,9.191889769081916
202412,1129052500,8.85582945248105
202412,1129055500,9.330796974494582
202412,1129057500,9.289635555292458
202412,1129058000,8.67033423598557
202412,1129059000,8.793028691776707
202412,1129060000,8.89408145354297
202412,1129061000,8.683144842664785
202412,1129062000,8.68156792724194
202412,1129063000,8.498843130443188
202412,1129064000,8.534936173312426
202412,1129065000,8.633773715211964
202412,1129066000,8.553049726413045
202412,1129068500,8.937206545430573
202412,1129070500,8.818618384425903
202412,1129071500,8.744514569094246
202412,1129072500,8.932491859356178
202412,1129076000,8.315679037678091
202412,1129077000,8.83612158432602
202412,1129078000,8.544441165124663
202412,1129081000,8.982211791873599
202412,1130553400,8.563579890184515
202412,1130553500,9.089141658448158
202412,1130554500,9.214663168342662
202412,1130555500,9.038150944837994
202412,1130557500,8.605752794446374
202412,1130559500,9.330692124979343
202412,1130560300,8.115993182430008
202412,1130560800,8.701515718395358
202412,1130561500,9.270197610699144
202412,1130562500,8.802394347421833
202412,1130563500,9.267729481993133
202412,1130564500,8.744968032163937
202412,1130566000,8.46103357317601
202412,1132051100,8.927815888530354
202412,1132051200,8.493964949627966
202412,1132051300,8.857532082063866
202412,1132051400,8.736724784449981
202412,1132051500,9.331598561394536
202412,1132052100,8.91578426300045
202412,1132052200,8.447511365127372
202412,1132066000,8.461889610867901
202412,1132067000,8.82228744918222
202412,1132068000,9.0518535305166
202412,1132068100,8.53624825222421
202412,1132069000,9.054008964550054
202412,1132070000,9.315181260066751
202412,1132071000,8.423313335085274
202412,1135056000,8.703489753941241
202412,1135057000,8.128837923238326
202412,1135058000,8.32649668650447
202412,1135059500,9.008295495500173
202412,1135060000,8.691528465710691
202412,1135061100,9.100642049275292
202412,1135061200,8.180521366441125
202412,1135061900,9.066314913904671
202412,1135062100,8.525366346787248
202412,1135062400,9.180878409032175
202412,1135062500,9.211430924598789
202412,1135063000,8.81373902249045
202412,1135064000,9.491961035848789
202412,1135066500,8.394549068897637
202412,1135067000,8.929582930350595
202412,1135069500,9.394077448756386
202412,1135070000,8.69783436930456
202412,1135071000,8.864075487673226
202412,1135072000,8.316757131537296
202412,1138051000,8.84561166262508
202412,1138052000,8.912194479301052
202412,1138053000,8.729756172118618
202412,1138055100,9.310312646577852
202412,1138055200,9.11074372378662
202412,1138056000,8.299641284460797
202412,1138057000,9.103192066837629
202412,1138058000,8.84131919298834
202412,1138059000,8.654897178826252
202412,1138060000,9.043498032204536
202412,1138062500,8.579350210590801
202412,1138063100,8.719034675408455
202412,1138063200,8.46007603407971
202412,1138064000,8.83538705613865
202412,1138065000,8.26574467429553
202412,1138069000,8.532419524719762
202412,1141052000,9.071179232299633
202412,1141055500,9.225776531388284
202412,1141056500,8.950246690027903
202412,1141058500,9.16704716796412
202412,1141061500,8.876065309541573
202412,1141062000,8.652888663878633
202412,1141064000,9.279270437585277
202412,1141065500,8.746205671958863
202412,1141066000,8.70870464960721
202412,1141068500,8.563586625797196
202412,1141069000,9.281546767330417
202412,1141070000,8.80328215563746
202412,1141071000,8.338707821040506
202412,1141072000,8.822972373530947
202412,1144055500,9.305258891639946
202412,1144056500,9.153531198102913
202412,1144058500,9.458249887435898
202412,1144059000,9.736749720239173
202412,1144060000,9.453693426866865
202412,1144061000,8.803408803336513
202412,1144063000,8.66350857611417
202412,1144065500,8.982937313202408
202412,1144066000,9.778651563766314
202412,1144068000,9.314469143865146
202412,1144069000,9.18717321706848
202412,1144070000,9.044498256012448
202412,1144071000,9.134358313573085
202412,1144072000,8.81341904604569
202412,1144073000,8.754725106623349
202412,1144074000,9.177368978859292
202412,1147051000,9.547998695240038
202412,1147052000,8.76085340141211
202412,1147053000,9.239403428475873
202412,1147054000,8.85578108353723
202412,1147055000,9.383813306222
202412,1147056000,8.857310230651887
202412,1147057000,8.759144783247855
202412,1147058000,8.513242949427257
202412,1147059000,8.915361518014683
202412,1147060000,8.7075687302149
202412,1147061000,9.3888075271922
202412,1147061100,8.559586292440823
202412,1147062000,9.448956558705172
202412,1147063000,9.22176084550042
202412,1147064000,8.738000536775731
202412,1147065000,9.122399296092697
202412,1147067000,8.700004666495015
202412,1147068000,9.222512000328672
202412,1150051000,9.162584734316365
202412,1150052000,9.31251269238675
202412,1150053000,8.498872420366245
202412,1150053500,9.242086887179724
202412,1150054000,9.063359438574954
202412,1150055000,8.511095285216275
202412,1150056000,8.954228155635544
202412,1150057000,8.884457588828633
202412,1150059000,8.684311633632195
202412,1150059100,8.885310239250297
202412,1150059300,8.501516606158239
202412,1150060300,9.259607852692936
202412,1150060400,9.093405684574313
202412,1150060500,8.912006205128444
202412,1150061100,9.441384719255865
202412,1150061500,8.940450085824525
202412,1150062000,8.788206883693226
202412,1150063000,9.100979284841287
202412,1150064000,8.64900282499448
202412,1153051000,8.970229768761975
202412,1153052000,8.647476988547247
202412,1153053000,9.656164326925229
202412,1153054000,9.420888066703789
202412,1153055000,9.133550770498085
202412,1153056000,9.307864921021904
202412,1153059500,9.026431758067702
202412,1153072000,9.053879581538004
202412,1153073000,8.940274097953596
202412,1153074000,8.722652607965033
202412,1153075000,8.710609495117628
202412,1153076000,8.626486376317583
202412,1153077000,8.92970622378287
202412,1153078000,8.49333398659623
202412,1153079000,8.44254622943327
202412,1153080000,6.459813825675681
202412,1154551000,10.043065595751068
202412,1154561000,9.495712371354976
202412,1154562000,8.921915225828574
202412,1154563000,9.035726682082954
202412,1154564000,8.68975423185285
202412,1154567000,9.189175591586602
202412,1154568000,8.065563157765931
202412,1154569000,8.628667269050759
202412,1154570000,8.429791083756713
202412,1154571000,9.02972290711334
202412,1156051500,9.41646482567626
202412,1156053500,9.810239172656422
202412,1156054000,9.934745009972092
202412,1156055000,9.706914342276937
202412,1156056000,9.186805201663915
202412,1156058500,8.559467105173201
202412,1156060500,9.684004392879116
202412,1156061000,9.038430196157984
202412,1156062000,9.154022936600509
202412,1156063000,9.03167660161339
202412,1156065000,9.19594154845302
202412,1156066000,8.663791582465079
202412,1156067000,9.019754543665732
202412,1156068000,9.19436092240326
202412,1156069000,8.758452240460642
202412,1156070000,9.156969882849031
202412,1156071000,9.184962428917125
202412,1156072000,9.637720404223964
202412,1159051000,10.131681719694392
202412,1159052000,11.121255383046176
202412,1159053000,9.044623647727777
202412,1159054000,8.919191004283508
202412,1159055000,9.06224540451546
202412,1159056000,8.593303470885427
202412,1159060500,9.184795955160885
202412,1159062000,9.243513511134164
202412,1159063000,9.330771486591484
202412,1159064000,8.697543129934651
202412,1159065000,9.067652490415874
202412,1159065100,8.302680533296858
202412,1159066000,9.082594345074288
202412,1159067000,8.76404369303545
202412,1159068000,8.991797646598451
202412,1162052500,8.780435559455375
202412,1162054500,8.398611911989452
202412,1162056500,8.437779233542642
202412,1162057500,8.892523749313892
202412,1162058500,9.031711631626322
202412,1162059500,9.154474406597158
202412,1162060500,8.866471390361896
202412,1162061500,9.167822660620224
202412,1162062500,9.04788578385377
202412,1162063000,8.920096313955387
202412,1162064500,9.237502088362126
202412,1162065500,8.742222680079523
202412,1162066500,8.452823106996963
202412,1162068500,8.97950356848277
202412,1162069500,9.244387600432518
202412,1162071500,8.18416950797067
202412,1162072500,9.291958793975391
202412,1162073500,8.578623615425789
202412,1162074500,8.416484386821896
202412,1162076500,8.722938735282437
202412,1162077500,8.615517976523293
202412,1165051000,9.422344006137168
202412,1165052000,9.735142913703957
202412,1165053000,9.47418107599056
202412,1165053100,9.906726115994486
202412,1165054000,9.510355711819292
202412,1165055000,9.196908563365284
202412,1165056000,9.530603845267343
202412,1165057000,9.389029862613052
202412,1165058000,10.02603617517823
202412,1165058100,9.497986706496263
202412,1165059000,9.444471262154794
202412,1165060000,9.635567961821128
202412,1165061000,9.402663394075477
202412,1165062000,9.24367055884388
202412,1165062100,9.331185056023363
202412,1165065100,9.361544551935443
202412,1165065200,9.481992598258612
202412,1165066000,8.413736918712424
202412,1168051000,10.126034287217909
202412,1168052100,9.872369622483284
202412,1168053100,9.780216340174228
202412,1168054500,10.241003925342708
202412,1168056500,10.067449282308509
202412,1168058000,9.949382357737838
202412,1168059000,9.44115140470055
202412,1168060000,9.979336744812809
202412,1168061000,9.806721208442674
202412,1168063000,9.923783227286204
202412,1168064000,9.956336169770784
202412,1168065000,9.40289744007471
202412,1168065500,9.42786503712876
202412,1168065600,9.711295992193302
202412,1168066000,7.101805727513385
202412,1168067000,9.071059873551544
202412,1168067500,8.538525323841466
202412,1168069000,9.30995575624342
202412,1168070000,8.930746508832996
202412,1168072000,8.727706432951203
202412,1168073000,9.30158428555148
202412,1168075000,9.604785403380394
202412,1171051000,8.73562050999112
202412,1171052000,8.697037466332896
202412,1171053100,9.062182363607771
202412,1171053200,8.987454974806793
202412,1171054000,9.3964611830603
202412,1171055000,9.20727416809793
202412,1171056100,9.334898366741603
202412,1171056200,9.440971417003592
202412,1171056600,8.618449649084255
202412,1171057000,9.160829123086568
202412,1171058000,9.294718864206038
202412,1171059000,9.08148250124288
202412,1171060000,9.3686289154068
202412,1171061000,9.284353427440708
202412,1171062000,9.164570927129722
202412,1171063100,10.48538959848391
202412,1171063200,9.251822869012722
202412,1171064100,9.064472526139264
202412,1171064200,9.677645284937835
202412,1171064600,9.01156868384699
202412,1171064700,8.144607791625925
202412,1171065000,9.628453174947374
202412,1171067000,9.570163597233718
202412,1171068000,9.384563864978746
202412,1171069000,9.048443921688554
202412,1171071000,10.116176855020315
202412,1171072000,8.815681016580061
202412,1174051500,8.523236379788685
202412,1174052500,8.273681739696825
202412,1174052600,8.641761380534735
202412,1174053000,9.315945533628549
202412,1174054000,9.772360535486763
202412,1174055000,8.457676770644197
202412,1174056000,9.019783411639423
202412,1174057000,8.843502319098176
202412,1174058000,9.141164675403116
202412,1174059000,9.047587172046589
202412,1174060000,8.879457486689434
202412,1174061000,9.389641406243568
202412,1174062000,8.935579751994059
202412,1174064000,9.20108577805248
202412,1174065000,9.279916401197596
202412,1174066000,9.219994940085948
202412,1174068500,9.091787966846294
202412,1174069000,8.844902293177059
202412,1174070000,8.742489081583576
202501,1111051500,9.03838917551025
202501,1111053000,9.59335189609755
202501,1111054000,9.78070403708073
202501,1111055000,8.505519657825356
202501,1111056000,8.337635505795308
202501,1111057000,9.174750655832405
202501,1111058000,8.738709302217798
202501,1111060000,9.320012993272362
202501,1111061500,10.176757683874404
202501,1111063000,9.785538478699571
202501,1111064000,9.037352667171984
202501,1111065000,9.14073031529899
202501,1111067000,9.951536810904813
202501,1111068000,8.888542908067123
202501,1111069000,7.595459966718683
202501,1111070000,8.570778805703783
202501,1111071000,9.171394118385347
202501,1114052000,9.967744399066486
