기준_년분기_코드,행정동코드,당월_매출_금액,당월_매출_건수
20252,1159067000,18602146671,1114868
20252,1159068000,39622280583,2437834
20252,1162052500,23738947922,1356887
20252,1162054500,3703570421,145631
20252,1162056500,12386224925,583936
20252,1162057500,38406298393,1729737
20252,1162058500,47820878293,1766131
20252,1162059500,67074068310,2896303
20252,1162060500,36994345650,1465622
20252,1162061500,35441682270,1661261
20252,1162062500,38703600501,2296508
20252,1162063000,31322433403,1447903
20252,1162064500,55797260350,3223707
20252,1162065500,19007587379,1082359
20252,1162066500,14326504243,1001705
20252,1162068500,27348984638,1729628
20252,1162069500,65115864060,3195351
20252,1162071500,3962430485,220819
20252,1162072500,72623646780,2359785
20252,1162073500,28152469809,2319034
20252,1162074500,10716849424,490310
20252,1162076500,27488673556,1163237
20252,1162077500,19707465409,1195990
20252,1165051000,65467317931,2935554
20252,1165052000,135048640444,4566477
20252,1165053000,191232429755,7659966
20252,1165053100,186046528830,4308514
20252,1165054000,83963754331,1977390
20252,1165055000,1374059730,93164
20252,1165056000,86103504518,2152808
20252,1165057000,33176636446,779058
20252,1165058000,102606276122,2595028
20252,1165058100,111119408260,2429556
20252,1165059000,53411495040,1929051
20252,1165060000,72739678363,3664034
20252,1165061000,45752627810,1252003
20252,1165062000,25787377769,629343
20252,1165062100,65835414976,2063925
20252,1165065100,122602198361,3393678
20252,1165065200,147698731789,5490392
20252,1165066000,5952309564,281364
20252,1168051000,262428453724,3944927
20252,1168052100,230039049175,6032630
20252,1168053100,176372993742,4982297
20252,1168054500,320040596099,3982790
20252,1168056500,293539947401,3633963
20252,1168058000,214071826188,7317088
20252,1168059000,91137325853,3565825
20252,1168060000,123962112315,2716652
20252,1168061000,183352080336,4006878
20252,1168063000,203706523847,6793663
20252,1168064000,487280722997,22038982
20252,1168065000,90526932979,4413930
20252,1168065500,68669653539,2340263
20252,1168065600,70581624372,2136714
20252,1168066000,673355364,36685
20252,1168067000,32085175936,1160663
20252,1168069000,55876621402,1960370
20252,1168070000,38255040378,1500485
20252,1168072000,11602199123,1319430
20252,1168073000,32821052317,1234275
20252,1168074000,3997621497,311800
20252,1168075000,57643915625,3901566
20252,1171051000,10062779867,444993
20252,1171052000,23458867108,814098
20252,1171053100,13881268542,563612
20252,1171053200,24491940712,1180017
20252,1171054000,34050561500,685800
20252,1171055000,38456635594,1631374
20252,1171056100,47565519186,942001
20252,1171056200,128416162916,4547820
20252,1171056600,7308226596,589540
20252,1171057000,61728281765,2201285
20252,1171058000,65744416898,2148008
20252,1171059000,24277136572,981900
20252,1171060000,90951533201,4095622
20252,1171061000,62798662682,2351962
20252,1171062000,69212968277,2629385
20252,1171063100,412092018747,5993499
20252,1171063200,56092319835,1951170
20252,1171064100,30433397304,1144646
20252,1171064200,136451293197,5640605
20252,1171064600,32697827865,1334005
20252,1171064700,6907442677,502207
20252,1171065000,172469924741,5806925
20252,1171067000,82109031559,3675978
20252,1171068000,84791620896,3856328
20252,1171069000,12901336848,596270
20252,1171071000,248706765875,7805859
20252,1171072000,4756941420,286288
20252,1174051500,14039961541,711341
20252,1174052000,19335204363,748462
20252,1174053000,59891376885,2704045
20252,1174054000,79853242981,2453208
20252,1174055000,8458594642,523684
20252,1174056000,23833302792,1103923
20252,1174057000,37437079424,1880715
20252,1174058000,23690452000,1037895
20252,1174059000,19684357620,766963
20252,1174060000,28324907274,1186915
20252,1174061000,140803993920,4106690
20252,1174062000,39138050571,1717999
20252,1174064000,44874717579,1266476
20252,1174065000,52267058057,2253030
20252,1174066000,76819271076,3016928
20252,1174068500,104503166830,4854984
20252,1174069000,20648749317,1086904
20252,1174070000,27120324018,1137758
20253,1111051500,23620405952,1064134
20253,1111053000,106141830161,4530461
20253,1111054000,35333156212,1463829
20253,1111055000,7018686643,256631
20253,1111056000,7922721016,371844
20253,1111057000,8209484458,572350
20253,1111058000,9889580635,421548
20253,1111060000,27108926766,1268366
20253,1111061500,557501571357,13430634
20253,1111063000,100118813818,3057588
20253,1111064000,37753916735,2755479
20253,1111065000,51119596286,2682077
20253,1111067000,61310957343,2559455
20253,1111068000,12837070746,552459
20253,1111069000,904716231,32098
20253,1111070000,4073480697,209119
20253,1111071000,24844949402,1431061
20253,1114052000,168642452629,6995874
20253,1114054000,233604844252,7624326
20253,1114055000,242757817986,10634560
20253,1114057000,35582203444,2191577
20253,1114058000,24700673587,617315
20253,1114059000,184137171575,5343190
20253,1114060500,233413497146,7032181
20253,1114061500,107479642973,3302815
20253,1114062500,38482199209,1289754
20253,1114063500,30899448251,1166374
20253,1114064500,7752308477,224728
20253,1114065000,26539098589,1113902
20253,1114066500,32643684775,1147036
20253,1114067000,56757894749,1837732
20253,1114068000,29145735893,1015827
20253,1117051000,21459462220,1242026
20253,1117052000,14046442270,847766
20253,1117053000,63581241713,2473126
20253,1117055500,38061195293,2541193
20253,1117056000,126723156523,1478148
20253,1117057000,64615071558,719858
20253,1117058000,12932965000,523171
20253,1117059000,28596611346,1189881
20253,1117062500,596895068978,5395632
20253,1117063000,35097000649,1122272
20253,1117064000,2981558084,107041
20253,1117065000,75602107856,2976561
20253,1117066000,16950692708,660939
20253,1117068500,91214934010,2316294
20253,1117069000,6812406716,352771
20253,1117070000,9271134622,348511
20253,1120052000,13421516773,574675
20253,1120053500,37404205042,1181101
20253,1120054000,26069969163,1030132
20253,1120055000,34725159439,2976930
20253,1120056000,40723345973,1529917
20253,1120057000,5588834805,303594
20253,1120058000,2765362294,132988
20253,1120059000,5715353763,188304
20253,1120061500,16431002076,721838
20253,1120062000,16322012010,584097
20253,1120064500,11801841805,272803
20253,1120065000,18057510505,848071
20253,1120066000,90916162280,2621262
20253,1120067000,75723005694,2578219
20253,1120069000,109418912560,5538294
20253,1120072000,7418735214,305266
20253,1120079000,33855238673,1824809
20253,1121571000,82305103918,4684716
20253,1121573000,46344506438,1762148
20253,1121574000,57135890534,2323879
20253,1121575000,39016061894,1708741
20253,1121576000,17095279482,1061666
20253,1121577000,31071238126,1483925
20253,1121578000,24447857591,982523
20253,1121581000,42063031377,1616198
20253,1121582000,41681223094,2030192
20253,1121583000,18469133673,946723
20253,1121584000,42759793016,2169687
20253,1121584700,41505252217,1944090
20253,1121585000,54116687178,2157660
20253,1121586000,30186667836,1283201
20253,1121587000,124279316647,3253894
20253,1123053600,114422458530,4226695
20253,1123054500,984480506964,36688038
20253,1123056000,50882833946,2675368
20253,1123057000,14976733520,901385
20253,1123060000,38273289806,1010883
20253,1123061000,29026373548,1296316
20253,1123065000,175371873323,3772656
20253,1123066000,98960581855,3936365
20253,1123070500,57652796713,2383039
20253,1123071000,28740493602,1680654
20253,1123072000,18802060804,910772
20253,1123073000,14608100662,604272
20253,1123074000,27710116542,2038114
20253,1123075000,7779515000,474763
20253,1126052000,23063285110,1222932
20253,1126054000,12228227605,785675
20253,1126055000,7949359894,300425
20253,1126056500,58839030886,3405860
20253,1126057000,41769294939,1996225
20253,1126057500,40786829967,1983964
20253,1126058000,25200994340,1848286
20253,1126059000,68463775174,3052724
20253,1126060000,25560368683,994743
20253,1126061000,38165203306,1770673
20253,1126062000,41598270620,1441010
20253,1126063000,28115520971,1515255
20253,1126065500,69159405355,3122699
20253,1126066000,17410270310,843488
20253,1126068000,35904728667,1497376
20253,1126069000,35410377404,1749973
20253,1129052500,30245939069,1030094
20253,1129055500,59645777864,2690610
20253,1129057500,63798534607,3296611
20253,1129058000,9514073876,257194
20253,1129059000,7242601690,475215
20253,1129060000,40564811288,2828629
20253,1129061000,15313271752,712790
20253,1129062000,11077781916,634080
20253,1129063000,15418216367,638518
20253,1129064000,11289764047,693863
20253,1129065000,20475923797,1061836
20253,1129066000,12422016991,560180
20253,1129068500,20086071278,905036
20253,1129070500,35393116455,2008638
20253,1129071500,18397530793,970523
20253,1129072500,28595868650,1358833
20253,1129076000,11397343494,716030
20253,1129077000,13590350099,695218
20253,1129078000,6539283202,259725
20253,1129081000,43268793239,1887180
20253,1130553400,20025493532,1125931
20253,1130553500,47090706747,2320472
20253,1130554500,76110849165,2507249
20253,1130555500,41646773367,1845176
20253,1130557500,12684593787,543072
20253,1130559500,52728272514,2271755
20253,1130560300,4893355470,265485
20253,1130560800,12927656360,635494
20253,1130561500,63823704325,2756811
20253,1130562500,24239225654,1219818
20253,1130563500,95479347948,4359028
20253,1130564500,30740731507,1251716
20253,1130566000,20986390037,1191283
20253,1132051100,30887993495,2064467
20253,1132051200,20402471967,1161753
20253,1132051300,17014599669,784454
20253,1132051400,24898435993,1327442
20253,1132051500,59395500710,2552203
20253,1132052100,43598780776,1991658
20253,1132052200,13021157814,757295
20253,1132066000,11858099341,840070
20253,1132067000,24841540026,1205147
20253,1132068000,29680370045,1371448
20253,1132068100,14139257442,604073
20253,1132069000,55460255691,2374303
20253,1132070000,55309733286,1564963
20253,1132071000,13413490672,603283
20253,1135056000,24512581231,1413559
20253,1135057000,4450008088,252863
20253,1135058000,8819200867,520144
20253,1135059500,67206863170,3228405
20253,1135060000,41190232317,2476357
20253,1135061100,55331003308,2406805
20253,1135061200,2412175094,172505
20253,1135061900,45003386822,1543745
20253,1135062100,11392565147,391427
20253,1135062400,42328974966,1867395
20253,1135062500,52356014829,2268631
20253,1135063000,46248549577,2086960
20253,1135064000,91306462273,3602050
20253,1135066500,13202879430,877034
20253,1135067000,24330475650,1151980
20253,1135069500,101500478684,3434604
20253,1135070000,13147593867,723058
20253,1135071000,20049868786,1075278
20253,1135072000,4709837771,220310
20253,1138051000,48591668367,1184332
20253,1138052000,48958566061,1948062
20253,1138053000,32802043597,1733132
20253,1138055100,42170672459,1726232
20253,1138055200,55921248917,2336028
20253,1138056000,16788386039,895043
20253,1138057000,61715575433,2790972
20253,1138058000,40969808367,1661873
20253,1138059000,16639114340,936299
20253,1138060000,53065834626,2410177
20253,1138062500,39465005816,1932774
20253,1138063100,22994179949,1294923
20253,1138063200,11213840498,430243
20253,1138064000,14299558133,674077
20253,1138065000,6055489457,237498
20253,1138069000,26849991546,889349
20253,1141052000,17283461175,681927
20253,1141055500,13387406370,549270
20253,1141056500,30590032872,1696811
20253,1141058500,124837650521,6923656
20253,1141061500,60801265885,2350837
20253,1141062000,19881189989,854855
20253,1141064000,64113622918,2907560
20253,1141065500,10156108699,620829
20253,1141066000,23006196521,737570
20253,1141068500,20762640139,853811
20253,1141069000,23362434927,1181600
20253,1141070000,28079497246,1561397
20253,1141071000,4200863715,149638
20253,1141072000,41073094045,1782369
20253,1144055500,38218683843,1470225
20253,1144056500,46180107269,1601564
20253,1144058500,58734950769,1722547
20253,1144059000,79845163917,2482955
20253,1144060000,52177583141,2380072
20253,1144061000,22158060963,986668
20253,1144063000,15049550149,688698
20253,1144065500,33371912088,2160038
20253,1144066000,359825059055,15573604
20253,1144068000,68137774828,2174503
20253,1144069000,50942185040,2779303
20253,1144070000,29659578529,1541388
20253,1144071000,34174444840,1381261
20253,1144072000,26966570184,1029957
20253,1144073000,43663669810,2308455
20253,1144074000,79809216285,4556105
20253,1147051000,84412331098,3030811
20253,1147052000,27883088586,1444896
20253,1147053000,34283961945,1565416
20253,1147054000,30066324977,1320961
20253,1147055000,82456158910,2111316
20253,1147056000,30876219014,1517941
20253,1147057000,15897151859,694794
20253,1147058000,11498248307,680374
20253,1147059000,18273490402,901872
20253,1147060000,14367262692,630551
20253,1147061000,20630463141,884379
20253,1147061100,14344429928,754430
20253,1147062000,32678316780,1291181
20253,1147063000,30611071934,1199642
20253,1147064000,39425119136,1930028
20253,1147065000,78415262857,3084936
20253,1147067000,9382938417,241444
20253,1147068000,47699910148,1949731
20253,1150051000,70186884375,2857296
20253,1150052000,105893980313,4246580
20253,1150053000,11671727847,525061
20253,1150053500,66151287395,2516734
20253,1150054000,88763315087,4488479
20253,1150055000,11360905733,503459
20253,1150056000,30105852292,1121334
20253,1150057000,35259626013,1832187
20253,1150059000,34619205349,1698514
20253,1150059100,39300576425,1798122
20253,1150059300,31615458037,1777266
20253,1150060300,115283397535,3902869
20253,1150060400,21684324374,1246538
20253,1150060500,15407711802,506507
20253,1150061100,142931849424,3778051
20253,1150061500,30066030190,1236415
20253,1150062000,40037637545,1539252
20253,1150063000,58348481354,2579745
20253,1150064000,28594138936,1165276
20253,1150064100,12620716203,819382
20253,1153051000,32789805701,1227117
20253,1153052000,12060764630,629971
20253,1153053000,173841710743,3102728
20253,1153054000,168063234329,8164490
20253,1153055000,55064845377,2916654
20253,1153056000,99722447543,3711049
20253,1153059500,15150660619,950199
20253,1153072000,56550923896,1981129
20253,1153073000,28441050408,1319194
20253,1153074000,30743492352,1539245
20253,1153075000,27944675469,1411367
20253,1153076000,18370374901,802281
20253,1153077000,35422447191,2298560
20253,1153078000,20592686472,975440
20253,1153079000,12394213923,847844
20253,1153080000,74895622,8464
20253,1154551000,787268063132,22061933
20253,1154561000,239649907691,3956411
20253,1154562000,20289381871,1004536
20253,1154563000,36379638619,1824761
20253,1154564000,15962802589,919493
20253,1154567000,88144549623,3559554
20253,1154568000,4434661499,194164
20253,1154569000,10987986283,533190
20253,1154570000,11963098334,782749
20253,1154571000,28962795123,1587032
20253,1156051500,61171039053,4945190
20253,1156053500,265120657299,8278689
20253,1156054000,349298761158,12552197
20253,1156055000,150356644429,3580051
20253,1156056000,58040207995,2753500
20253,1156058500,14360943217,462007
20253,1156060500,200361342506,4601193
20253,1156061000,28534496495,1582306
20253,1156062000,74669186728,1856348
20253,1156063000,30232039694,1520757
20253,1156065000,23997447571,937688
20253,1156066000,9913850457,409131
20253,1156067000,13714639524,383530
20253,1156068000,35329374962,1686204
20253,1156069000,9437634405,379828
20253,1156070000,28401901754,1418223
20253,1156071000,35817815248,1584248
20253,1156072000,114055548568,2023014
20253,1159051000,237361189148,5809301
20253,1159052000,572437146450,7866372
20253,1159053000,63141281384,2763072
20253,1159054000,25860516821,1194446
20253,1159055000,47437827419,2222193
20253,1159056000,20563090888,1226976
20253,1159060500,48446807485,2448678
20253,1159062000,60149808910,2095878
20253,1159063000,74718191257,3309610
20253,1159064000,14194823198,457811
20253,1159065000,23550992259,1046209
20253,1159065100,4947074729,366420
20253,1159066000,58731517019,1965341
20253,1159067000,18238735399,1088207
20253,1159068000,40026834216,2484969
20253,1162052500,25284483951,1400190
20253,1162054500,3950678604,161127
20253,1162056500,11008173148,568129
20253,1162057500,37377556660,1824881
20253,1162058500,48038798734,1707033
20253,1162059500,68015334286,3157824
20253,1162060500,38838203047,1513167
20253,1162061500,36772888298,1735096
20253,1162062500,37463439833,2187873
20253,1162063000,31000806619,1462403
20253,1162064500,58068380286,3422240
20253,1162065500,20802160636,1166775
20253,1162066500,15463983499,1013324
20253,1162068500,28115722020,1818061
20253,1162069500,63273364490,3342208
20253,1162071500,3970939573,236524
20253,1162072500,74810968894,2350469
20253,1162073500,27895451281,2308799
20253,1162074500,11508613836,596426
20253,1162076500,24942231609,1121763
20253,1162077500,20887528493,1197749
20253,1165051000,65067736966,3035325
20253,1165052000,147356008335,4805898
20253,1165053000,195454193047,7901634
20253,1165053100,191877924488,4685508
20253,1165054000,81009243652,2015830
20253,1165055000,921486728,66551
20253,1165056000,76329447828,2131262
20253,1165057000,31189832784,746669
20253,1165058000,101783952737,2554823
20253,1165058100,108268677573,2487684
20253,1165059000,54317336399,1870538
20253,1165060000,82741384493,3355037
20253,1165061000,47681676271,1304471
20253,1165062000,25365800962,584433
20253,1165062100,63445879490,2003237
20253,1165065100,114087492455,3292918
20253,1165065200,141527113963,5357342
20253,1165066000,5899819091,275474
20253,1168051000,258938929449,4019043
20253,1168052100,252975339407,6428866
20253,1168053100,189084519376,5099756
20253,1168054500,348611204613,4035969
20253,1168056500,273130996313,3642145
20253,1168058000,232073031430,7635696
20253,1168059000,94108743901,3758272
20253,1168060000,131202431356,2952917
20253,1168061000,213972457635,4751375
20253,1168063000,224799654719,7642135
20253,1168064000,525946913052,23546616
20253,1168065000,97410571567,4849628
20253,1168065500,70458447761,2403159
20253,1168065600,68349748586,2119193
20253,1168066000,266717710,4686
20253,1168067000,30625932795,1130657
20253,1168069000,62023004464,1902293
20253,1168070000,38476475576,1524401
20253,1168072000,12925180208,1508113
20253,1168073000,32189908060,1224202
20253,1168074000,4377496607,322009
20253,1168075000,69873505508,4862987
20253,1171051000,11195998095,437872
20253,1171052000,23812305250,802322
20253,1171053100,17817492489,574617
20253,1171053200,24710420232,1156718
20253,1171054000,30248199155,647869
20253,1171055000,37145796206,1522562
20253,1171056100,48867454967,956216
20253,1171056200,122796292792,4523631
20253,1171056600,4404955762,446079
20253,1171057000,65519519285,2265835
20253,1171058000,65480840711,2115168
20253,1171059000,26590428523,1037928
20253,1171060000,90324040978,3599754
20253,1171061000,63891400862,2285178
20253,1171062000,75143904373,2677618
20253,1171063100,449899648275,6297910
20253,1171063200,58552927199,1987108
20253,1171064100,28206581162,1126322
20253,1171064200,132624801949,5288869
20253,1171064600,35226083186,1289505
20253,1171064700,6563590274,464831
20253,1171065000,177789990641,5882227
20253,1171067000,77214454655,3188699
20253,1171068000,90535931105,4806866
20253,1171069000,12657998630,583675
20253,1171071000,249899976827,8475637
20253,1171072000,4682758038,317281
20253,1174051500,15124707363,733758
20253,1174052000,18456230118,735187
20253,1174053000,60280040088,2702011
20253,1174054000,84016553453,2483622
20253,1174055000,9437027942,480185
20253,1174056000,23300812843,1081669
20253,1174057000,38166670383,1833245
20253,1174058000,25234603673,1004387
20253,1174059000,19060643366,742518
20253,1174060000,29563817333,1155131
20253,1174061000,145011583437,4194097
20253,1174062000,39838426553,1705921
20253,1174064000,43226277648,1243901
20253,1174065000,54789928507,2320108
20253,1174066000,77750405264,2977128
20253,1174068500,107503965959,5021687
20253,1174069000,23638963599,1265794
20253,1174070000,25610103104,1166417
20254,1111051500,25920026514,1137616
20254,1111053000,111331653373,4353684
20254,1111054000,38345074586,1466933
20254,1111055000,7867793184,288515
20254,1111056000,8061395243,351799
20254,1111057000,8198469797,522718
20254,1111058000,9103806955,364497
20254,1111060000,30409432895,1311368
20254,1111061500,590990167722,12905932
20254,1111063000,116643826107,3049306
20254,1111064000,38702183156,2601916
20254,1111065000,53380124553,2686649
20254,1111067000,76272544094,2732595
20254,1111068000,12957408786,519486
20254,1111069000,571412165,17752
20254,1111070000,4386583533,205539
20254,1111071000,25818356136,1344074
20254,1114052000,180541098056,6059495
20254,1114054000,259968527196,7484458
20254,1114055000,268609825638,10683284
20254,1114057000,37143898916,2242321
20254,1114058000,26121951436,613034
20254,1114059000,176129155339,5169115
20254,1114060500,240592120952,7053098
20254,1114061500,107638517081,3002279
20254,1114062500,43971161618,1232907
20254,1114063500,30841090583,1137870
20254,1114064500,8069509412,221667
20254,1114065000,26917215712,1089918
20254,1114066500,33427484047,965818
20254,1114067000,56726095509,1823877
20254,1114068000,27048232056,941457
20254,1117051000,22702242477,1201988
20254,1117052000,15051073494,867793
20254,1117053000,65664426522,2369719
20254,1117055500,41660126516,2427619
20254,1117056000,102265934508,1464152
20254,1117057000,47615109491,677810
20254,1117058000,15011833431,486005
20254,1117059000,30572140447,1208269
20254,1117062500,680873040637,4910797
20254,1117063000,34831999328,1030987
20254,1117064000,3252701795,97836
20254,1117065000,83354980644,2898092
20254,1117066000,18277642854,643381
20254,1117068500,93688601062,2119079
20254,1117069000,6554613260,314331
20254,1117070000,9255065047,340506
20254,1120052000,13725661749,524274
20254,1120053500,48245035576,1151712
20254,1120054000,29063520125,981057
20254,1120055000,36655134129,3069647
20254,1120056000,42718825214,1504346
20254,1120057000,5833741677,286833
20254,1120058000,2554899779,121315
20254,1120059000,5985321219,202656
20254,1120061500,16737813459,708447
20254,1120062000,16400658389,598484
20254,1120064500,10326405769,266924
20254,1120065000,18054488280,788890
20254,1120066000,89766378253,2472748
20254,1120067000,86890424202,2444040
20254,1120069000,118202449021,5598120
20254,1120072000,6639254427,293372
20254,1120079000,37314199839,1770226
20254,1121571000,84693721210,4712611
20254,1121573000,46835445983,1753852
20254,1121574000,61618566267,2378920
20254,1121575000,40723679033,1670063
20254,1121576000,17371095329,1041860
20254,1121577000,35538769238,1440904
20254,1121578000,23091593954,944759
20254,1121581000,40947235441,1539685
20254,1121582000,44970439668,2068050
20254,1121583000,18500629805,918196
20254,1121584000,41510736780,1878823
20254,1121584700,43574051716,1892160
20254,1121585000,61376274551,2090986
20254,1121586000,31461447756,1227845
20254,1121587000,117346571291,2955094
20254,1123053600,132150797184,4513722
20254,1123054500,979603471695,37091526
20254,1123056000,51580097296,2587708
20254,1123057000,15351772775,916118
20254,1123060000,42030291531,888322
20254,1123061000,29056777692,1252822
20254,1123065000,175696276097,3539379
20254,1123066000,100573890106,3813109
20254,1123070500,64183152952,2431647
20254,1123071000,30035838073,1695084
20254,1123072000,18235367546,892170
20254,1123073000,14760610838,600241
20254,1123074000,29537499828,2325134
20254,1123075000,9369868027,521675
20254,1126052000,26817584673,1244364
20254,1126054000,13116781562,736215
20254,1126055000,6389660401,240753
20254,1126056500,61266741523,3355799
20254,1126057000,43583890702,1951364
20254,1126057500,43134862522,1998020
20254,1126058000,24573448129,1806856
20254,1126059000,70363047726,2985902
20254,1126060000,20007288885,904374
20254,1126061000,43049812238,1843528
20254,1126062000,45076371888,1414008
20254,1126063000,28190579436,1464138
20254,1126065500,72746702458,3119157
20254,1126066000,15817388133,838542
20254,1126068000,36706234831,1425451
20254,1126069000,34615908759,1669487
20254,1129052500,29439475206,965025
20254,1129055500,60224100900,2620431
20254,1129057500,66621263124,3250507
20254,1129058000,8758323312,241285
20254,1129059000,7419474524,495792
20254,1129060000,42478152488,3102248
20254,1129061000,14504620674,664744
20254,1129062000,10617868740,632066
20254,1129063000,16506798522,624911
20254,1129064000,11904295701,745768
20254,1129065000,22015078933,1128894
20254,1129066000,13729519245,557960
20254,1129068500,24386185115,909870
20254,1129070500,38265666519,2113919
20254,1129071500,17306431159,940392
20254,1129072500,28694438382,1362253
20254,1129076000,10970401438,671161
20254,1129077000,14118815886,733149
20254,1129078000,6493400019,253201
20254,1129081000,45506672764,1914067
20254,1130553400,20459263117,1154632
20254,1130553500,49340384038,2275631
20254,1130554500,75586231242,2398137
20254,1130555500,42546104898,1821172
20254,1130557500,12762533984,530656
20254,1130559500,53071411855,2153093
20254,1130560300,5292958511,256413
20254,1130560800,12970600204,622498
20254,1130561500,74717213315,2936465
20254,1130562500,23935974237,1127560
20254,1130563500,107559312289,4310472
20254,1130564500,29316085003,1213603
20254,1130566000,21707889846,1177018
20254,1132051100,30682685938,1891146
20254,1132051200,22519569023,1203883
20254,1132051300,18086320626,785563
20254,1132051400,24734602257,1269573
20254,1132051500,61180128406,2428152
20254,1132052100,50900025697,2060254
20254,1132052200,13380603185,717617
20254,1132066000,12270314583,829143
20254,1132067000,25243408000,1217185
20254,1132068000,32540651259,1311262
20254,1132068100,14640313924,594068
20254,1132069000,62232465977,2379116
20254,1132070000,59456764176,1639832
20254,1132071000,12890189490,588799
20254,1135056000,24199024382,1422714
20254,1135057000,4778671939,275831
20254,1135058000,9315407735,532179
20254,1135059500,72371761036,3234261
20254,1135060000,41768789327,2662905
20254,1135061100,56170368431,2095078
20254,1135061200,2445995318,182244
20254,1135061900,44647422004,1482917
20254,1135062100,11276984014,376253
20254,1135062400,43649800529,1813055
20254,1135062500,58263034360,2279371
20254,1135063000,46743932308,2040527
20254,1135064000,94836299343,3439704
20254,1135066500,13864399614,879156
20254,1135067000,25163604977,1102904
20254,1135069500,97803554033,3273085
20254,1135070000,13716090451,688791
20254,1135071000,19019406557,1053601
20254,1135072000,4723375061,226015
20254,1138051000,33652623257,1130055
20254,1138052000,48735707073,1875673
20254,1138053000,34667673979,1840611
20254,1138055100,46764479434,1890813
20254,1138055200,61106583089,2605992
20254,1138056000,16365258705,846743
20254,1138057000,62627672260,2729642
20254,1138058000,40700033072,1525019
20254,1138059000,16074809581,917879
20254,1138060000,55401683535,2460680
20254,1138062500,49096943601,1873605
20254,1138063100,22890580522,1219571
20254,1138063200,11956537458,408726
20254,1138064000,14020022828,640988
20254,1138065000,6292766908,238257
20254,1138069000,30291520537,829194
20254,1141052000,19004151548,760836
20254,1141055500,14355629670,553411
20254,1141056500,30723570402,1579862
20254,1141058500,129898563129,6965479
20254,1141061500,60874347487,2271363
20254,1141062000,24713257515,900653
20254,1141064000,78275270353,3163427
20254,1141065500,10535783695,663681
20254,1141066000,19683031852,699647
20254,1141068500,22019840481,850808
20254,1141069000,23421109003,1159770
20254,1141070000,30679863951,1532055
20254,1141071000,3813121597,143917
20254,1141072000,41080200158,1702665
20254,1144055500,36509402289,1403848
20254,1144056500,49119921140,1601665
20254,1144058500,64903109272,1607890
20254,1144059000,85411534558,2364566
20254,1144060000,55652067051,2248771
20254,1144061000,22070941191,924925
20254,1144063000,17111317602,695232
20254,1144065500,34076344402,2249316
20254,1144066000,368888000781,14663460
20254,1144068000,65776235199,2087891
20254,1144069000,54654750342,2770623
20254,1144070000,32850037581,1570082
20254,1144071000,36251064692,1388103
20254,1144072000,26121544798,965551
20254,1144073000,49374614830,2313180
20254,1144074000,80567872847,4153518
20254,1147051000,78736287234,2789118
20254,1147052000,27827443189,1399664
20254,1147053000,35741893163,1619628
20254,1147054000,30632535370,1271173
20254,1147055000,72417162761,1890098
20254,1147056000,32471233135,1495367
20254,1147057000,16956481648,690390
20254,1147058000,12260508178,681963
20254,1147059000,20612182154,870511
20254,1147060000,15080629818,619239
20254,1147061000,20380403075,893335
20254,1147061100,14935414372,798288
20254,1147062000,32634016128,1248380
20254,1147063000,31165832776,1175086
20254,1147064000,40473764766,1848441
20254,1147065000,77123524475,2886083
20254,1147067000,8217329587,210891
20254,1147068000,45207505023,1812366
20254,1150051000,66116824018,2608428
20254,1150052000,121416539221,3893480
20254,1150053000,11001925417,498285
20254,1150053500,62150489030,2366082
20254,1150054000,89215633788,4411565
20254,1150055000,11979026482,489054
20254,1150056000,29771612568,1063612
20254,1150057000,38177827048,1842887
20254,1150059000,35090735940,1660361
20254,1150059100,38016862541,1734173
20254,1150059300,33543820631,1863713
20254,1150060300,111049176901,3481745
20254,1150060400,21609796946,1195051
20254,1150060500,13731057790,475382
20254,1150061100,176367110950,4080477
20254,1150061500,30064108930,1179823
20254,1150062000,41069431523,1499409
20254,1150063000,59271961511,2522443
20254,1150064000,27744195255,1119813
20254,1150064100,13032022671,813348
20254,1153051000,35630640495,1145085
20254,1153052000,11578768530,639623
20254,1153053000,174196377207,2988792
20254,1153054000,167448435483,7346921
20254,1153055000,53567213342,2890757
20254,1153056000,107424218632,3787010
20254,1153059500,15367092589,903107
20254,1153072000,57053899973,1904736
20254,1153073000,30301918240,1379419
20254,1153074000,29165914998,1405114
20254,1153075000,28948952278,1455604
20254,1153076000,18126283227,724048
20254,1153077000,35722487876,2197619
20254,1153078000,21920941549,966891
20254,1153079000,12817175584,828080
20254,1153080000,90546514,10895
20254,1154551000,830135138340,20104489
20254,1154561000,266177968900,4190522
20254,1154562000,20136789750,990486
20254,1154563000,36975195705,1805307
20254,1154564000,16713907195,897582
20254,1154567000,92972279453,3595512
20254,1154568000,4238882572,193404
20254,1154569000,10485683894,465919
20254,1154570000,12020429606,754589
20254,1154571000,31168184131,1583906
20254,1156051500,64975003092,4864276
20254,1156053500,273789268746,7622842
20254,1156054000,354884005165,11183603
20254,1156055000,116972690142,3247313
20254,1156056000,58034265306,2634946
20254,1156058500,14497662396,452969
20254,1156060500,142155287654,4553311
20254,1156061000,27670099554,1531888
20254,1156062000,75599245154,1621326
20254,1156063000,30908982599,1440457
20254,1156065000,23236463734,951234
20254,1156066000,10892981107,456112
20254,1156067000,14646609899,362541
20254,1156068000,34682462016,1599905
20254,1156069000,9528584941,353944
20254,1156070000,28931948636,1367745
20254,1156071000,38736743505,1546739
20254,1156072000,114613625725,1982772
