기준_년분기_코드,YYYYMM,행정동코드,행정동_코드_명,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가
20253.0,202511,1117065000,이태원1동,70,221,95,109,85,101,98,632786445
20253.0,202511,1117066000,이태원2동,169,589,320,83,132,77,81,436270648
20253.0,202511,1117068500,한남동,414,1046,592,255,266,918,112,1309674189
20253.0,202511,1117069000,서빙고동,158,463,283,69,162,171,82,931218213
20253.0,202511,1117070000,보광동,144,653,216,18,12,0,53,751925365
20253.0,202511,1120052000,왕십리2동,69,320,285,92,4,0,70,474130064
20253.0,202511,1120053500,왕십리도선동,108,455,555,124,24,0,70,658527615
20253.0,202511,1120054000,마장동,125,921,405,55,50,12,57,313147656
20253.0,202511,1120055000,사근동,102,689,181,19,1,0,44,170903029
20253.0,202511,1120056000,행당1동,84,324,294,99,0,0,68,483661187
20253.0,202511,1120057000,행당2동,97,431,426,269,3,0,79,645518275
20253.0,202511,1120058000,응봉동,215,1258,260,169,0,0,56,269799393
20253.0,202511,1120059000,금호1가동,193,1037,332,125,0,0,54,308385556
20253.0,202511,1120061500,금호2?3가동,227,1192,505,117,0,0,60,365230604
20253.0,202511,1120062000,금호4가동,82,324,376,129,11,0,77,803074557
20253.0,202511,1120064500,옥수동,126,383,544,246,138,65,93,884172349
20253.0,202511,1120065000,성수1가1동,122,686,442,8,18,12,61,736732428
20253.0,202511,1120066000,성수1가2동,68,474,251,18,0,0,57,465824238
20253.0,202511,1120067000,성수2가1동,110,858,290,41,25,1,59,579181643
20253.0,202511,1120069000,성수2가3동,78,473,189,116,0,0,57,394279969
20253.0,202511,1120072000,송정동,68,536,116,18,0,0,50,229184261
20253.0,202511,1120079000,용답동,54,286,91,7,0,0,56,255078831
20253.0,202511,1121571000,화양동,195,1629,174,18,1,0,34,148077507
20253.0,202511,1121573000,군자동,233,1578,444,55,28,3,51,206472588
20253.0,202511,1121574000,중곡1동,249,1645,405,23,14,0,51,188044024
20253.0,202511,1121575000,중곡2동,387,2601,589,23,1,0,50,185506401
20253.0,202511,1121576000,중곡3동,243,1788,263,11,0,0,47,176263103
20253.0,202511,1121577000,중곡4동,623,3997,1109,59,11,0,52,170253171
20253.0,202511,1121578000,능동,170,1292,223,14,4,0,44,203223348
20253.0,202511,1121581000,광장동,193,648,898,128,211,260,93,701037200
20253.0,202511,1121582000,자양1동,368,2684,464,38,5,5,48,208444504
20253.0,202511,1121583000,자양2동,410,2571,668,118,70,33,54,266950759
20253.0,202511,1121584000,자양3동,171,867,722,147,44,11,65,503185054
20253.0,202511,1121584700,자양4동,141,1064,294,30,12,0,47,259534026
20253.0,202511,1121585000,구의1동,421,2897,560,43,2,0,48,182840088
20253.0,202511,1121586000,구의2동,569,3313,1464,130,35,8,59,218482807
20253.0,202511,1121587000,구의3동,319,1905,961,128,69,76,60,306329165
20253.0,202511,1123053600,용신동,212,1333,465,104,16,4,57,263764070
20253.0,202511,1123054500,제기동,276,1738,548,84,7,16,56,199334932
20253.0,202511,1123056000,전농1동,236,1565,449,118,1,2,53,298148257
20253.0,202511,1123057000,전농2동,95,499,280,199,0,0,70,385704055
20253.0,202511,1123060000,답십리1동,123,777,443,98,34,0,64,481259336
20253.0,202511,1123061000,답십리2동,128,649,512,130,2,0,69,367194404
20253.0,202511,1123065000,장안1동,366,3152,1217,255,23,0,58,242312008
20253.0,202511,1123066000,장안2동,278,2403,879,159,15,0,59,269839336
20253.0,202511,1123070500,청량리동,111,618,254,99,22,11,63,259040718
20253.0,202511,1123071000,회기동,79,545,191,29,1,0,54,195644398
20253.0,202511,1123072000,휘경1동,69,442,189,43,0,0,57,269364510
20253.0,202511,1123073000,휘경2동,210,1232,608,176,1,0,59,240740232
20253.0,202511,1123074000,이문1동,142,816,256,106,21,6,52,241674717
20253.0,202511,1123075000,이문2동,83,469,291,150,6,0,69,392500480
20253.0,202511,1126052000,면목2동,247,1960,573,21,1,0,53,169038566
20253.0,202511,1126054000,면목4동,195,1304,344,45,1,0,54,193480097
20253.0,202511,1126055000,면목5동,150,1225,213,16,0,0,51,161532570
20253.0,202511,1126056500,면목본동,490,4236,520,13,2,2,47,161046904
20253.0,202511,1126057000,면목7동,208,1360,559,52,19,0,55,206799710
20253.0,202511,1126057500,면목3?8동,244,1822,527,23,0,0,51,162903032
20253.0,202511,1126058000,상봉1동,237,1671,770,44,1,0,56,232552683
20253.0,202511,1126059000,상봉2동,284,2382,254,21,12,0,41,164323561
20253.0,202511,1126060000,중화1동,270,2075,670,29,0,0,54,176084174
20253.0,202511,1126061000,중화2동,269,2582,253,7,1,0,46,173970731
20253.0,202511,1126062000,묵1동,451,2874,954,451,3,0,58,211861425
20253.0,202511,1126063000,묵2동,246,2143,349,19,7,0,48,179173771
20253.0,202511,1126065500,망우본동,270,1791,696,73,10,0,57,184330011
20253.0,202511,1126066000,망우3동,225,1759,224,3,7,1,49,149287198
20253.0,202511,1126068000,신내1동,196,1463,706,179,18,0,63,274216702
20253.0,202511,1126069000,신내2동,77,485,212,140,62,0,68,356325541
20253.0,202511,1129052500,성북동,279,1315,634,110,108,189,78,313604379
20253.0,202511,1129055500,삼선동,217,1325,632,174,12,0,60,250711937
20253.0,202511,1129057500,동선동,180,1176,428,80,1,6,53,181189828
20253.0,202511,1129058000,돈암1동,90,364,386,123,0,0,68,335447080
20253.0,202511,1129059000,돈암2동,130,526,515,175,197,0,78,419147665
20253.0,202511,1129060000,안암동,131,949,187,114,13,17,56,192016146
20253.0,202511,1129061000,보문동,128,828,394,35,1,0,57,253619175
20253.0,202511,1129062000,정릉1동,129,682,427,98,0,0,64,282449873
20253.0,202511,1129063000,정릉2동,445,2838,1124,127,19,1,61,172918375
20253.0,202511,1129064000,정릉3동,227,1901,531,35,15,2,55,137578168
20253.0,202511,1129065000,정릉4동,375,2178,1179,275,9,2,63,191431798
20253.0,202511,1129066000,길음1동,168,731,885,387,24,0,80,555071069
20253.0,202511,1129068500,길음2동,64,350,223,80,14,13,72,503395171
20253.0,202511,1129070500,종암동,324,2208,761,209,22,0,60,262472736
20253.0,202511,1129071500,월곡1동,165,1084,547,182,0,0,65,327301568
20253.0,202511,1129072500,월곡2동,112,693,344,160,8,0,62,258710010
20253.0,202511,1129076000,장위1동,481,3756,437,21,2,2,50,155488309
20253.0,202511,1129077000,장위2동,202,1368,311,12,2,0,53,179903942
20253.0,202511,1129078000,장위3동,85,506,355,45,0,0,63,326278598
20253.0,202511,1129081000,석관동,402,2693,485,69,72,12,51,200562779
20253.0,202511,1130553400,삼양동,389,2708,604,63,0,0,54,154930571
20253.0,202511,1130553500,미아동,445,3292,402,19,11,1,48,135422312
20253.0,202511,1130554500,송중동,518,3187,768,122,2,0,54,173873411
20253.0,202511,1130555500,송천동,374,2363,451,42,0,1,51,191442343
20253.0,202511,1130557500,삼각산동,132,460,695,382,0,0,84,526437193
20253.0,202511,1130559500,번1동,202,1605,199,0,1,0,49,128086833
20253.0,202511,1130560300,번2동,501,3742,177,18,1,0,45,101304348
20253.0,202511,1130560800,번3동,90,672,315,30,6,0,58,229654462
20253.0,202511,1130561500,수유1동,472,3733,556,16,1,0,50,125457938
20253.0,202511,1130562500,수유2동,382,3108,508,79,2,0,52,139567075
20253.0,202511,1130563500,수유3동,389,3189,317,13,2,0,50,125310129
20253.0,202511,1130564500,우이동,545,3902,829,175,59,25,58,144599549
20253.0,202511,1130566000,인수동,770,5868,1053,125,63,4,54,133012223
20253.0,202511,1132051100,창1동,171,1206,537,119,101,31,66,259467213
20253.0,202511,1132051200,창2동,456,3970,809,40,6,1,53,155108707
20253.0,202511,1132051300,창3동,179,1369,193,6,0,0,50,134179521
20253.0,202511,1132051400,창4동,100,478,533,92,84,0,75,445354697
20253.0,202511,1132051500,창5동,223,1435,515,177,54,24,59,240547350
20253.0,202511,1132052100,도봉1동,420,3456,366,7,21,0,49,107137629
20253.0,202511,1132052200,도봉2동,125,618,623,60,0,0,65,251620881
20253.0,202511,1132066000,쌍문1동,382,3423,647,66,46,2,54,142247864
20253.0,202511,1132067000,쌍문2동,291,2406,457,6,0,16,53,136819848
20253.0,202511,1132068000,쌍문3동,240,1917,426,43,1,0,54,148931274
20253.0,202511,1132068100,쌍문4동,113,624,574,12,0,12,64,226052436
20253.0,202511,1132069000,방학1동,286,2222,486,166,109,0,58,194926966
20253.0,202511,1132070000,방학2동,403,3632,467,1,7,0,49,115891080
20253.0,202511,1132071000,방학3동,131,583,761,85,40,0,71,252092055
20253.0,202511,1135056000,월계1동,293,1871,463,100,1,0,54,174087257
20253.0,202511,1135057000,월계2동,134,899,501,120,34,0,65,314200953
20253.0,202511,1135058000,월계3동,106,836,247,49,35,0,60,403325496
20253.0,202511,1135059500,공릉1동,376,2489,1044,78,7,0,56,179781904
20253.0,202511,1135060000,공릉2동,264,1390,1058,277,85,0,67,298785366
20253.0,202511,1135061100,하계1동,137,712,522,190,139,0,71,319439476
20253.0,202511,1135061200,하계2동,68,393,290,114,0,0,70,430000223
20253.0,202511,1135061900,중계본동,190,995,503,323,75,0,70,302852523
20253.0,202511,1135062100,중계1동,79,302,430,136,7,0,78,588563712
20253.0,202511,1135062400,중계4동,73,433,357,22,0,0,64,296200668
20253.0,202511,1135062500,중계2?3동,90,768,190,45,11,0,56,319511608
20253.0,202511,1135063000,상계1동,299,1991,967,185,110,2,63,227647807
20253.0,202511,1135064000,상계2동,160,1056,430,35,35,0,57,214606401
20253.0,202511,1135066500,상계3?4동,255,1869,587,68,0,0,55,197056774
20253.0,202511,1135067000,상계5동,238,1869,378,2,0,0,51,146806589
20253.0,202511,1135069500,상계6?7동,153,1408,412,8,0,0,56,391339869
20253.0,202511,1135070000,상계8동,73,789,87,0,0,0,54,334857306
20253.0,202511,1135071000,상계9동,71,539,313,0,0,0,59,354541080
20253.0,202511,1135072000,상계10동,52,444,132,48,0,0,62,427110577
20253.0,202511,1138051000,녹번동,701,4657,1434,89,16,4,54,194168619
20253.0,202511,1138052000,불광1동,704,4028,1432,231,29,2,55,213958560
20253.0,202511,1138053000,불광2동,700,5120,870,52,14,12,50,142334183
20253.0,202511,1138055100,갈현1동,565,3496,1102,49,4,0,54,208463816
20253.0,202511,1138055200,갈현2동,732,5229,1344,100,14,5,53,153952135
20253.0,202511,1138056000,구산동,784,5143,1890,160,22,0,56,151231930
20253.0,202511,1138057000,대조동,605,4131,885,50,5,0,50,149585430
20253.0,202511,1138058000,응암1동,472,2955,983,46,26,0,55,167372789
20253.0,202511,1138059000,응암2동,221,1443,572,92,5,0,58,279039358
20253.0,202511,1138060000,응암3동,577,3607,541,28,6,2,49,132152795
20253.0,202511,1138062500,역촌동,1242,8321,2567,66,29,7,54,155478218
20253.0,202511,1138063100,신사1동,639,4456,1342,77,6,0,55,162425905
20253.0,202511,1138063200,신사2동,368,2405,731,36,2,3,53,156384400
20253.0,202511,1138064000,증산동,261,1352,885,73,2,0,60,264412580
20253.0,202511,1138065000,수색동,91,534,208,74,3,0,57,285969087
20253.0,202511,1138069000,진관동,377,719,1679,899,610,350,97,532753479
20253.0,202511,1141052000,천연동,107,554,269,140,5,0,63,397400487
20253.0,202511,1141055500,북아현동,108,501,381,34,7,12,64,602036398
20253.0,202511,1141056500,충현동,259,1125,852,192,51,29,69,381899901
20253.0,202511,1141058500,신촌동,218,1533,409,71,14,2,49,177165248
20253.0,202511,1141061500,연희동,661,3783,1280,318,118,131,66,207240534
20253.0,202511,1141062000,홍제1동,337,1786,1010,193,16,11,62,217602474
20253.0,202511,1141064000,홍제3동,180,1174,361,42,5,0,55,167360192
20253.0,202511,1141065500,홍제2동,118,600,496,116,13,0,67,314983342
20253.0,202511,1141066000,홍은1동,191,976,569,130,57,0,61,233400398
20253.0,202511,1141068500,홍은2동,642,4017,1284,146,156,113,60,154661428
20253.0,202511,1141069000,남가좌1동,71,214,452,63,6,11,80,679160100
20253.0,202511,1141070000,남가좌2동,301,1887,546,129,1,1,54,227969844
20253.0,202511,1141071000,북가좌1동,188,865,625,104,19,0,65,410754253
20253.0,202511,1141072000,북가좌2동,872,5602,1521,103,0,11,54,167757926
20253.0,202511,1144055500,아현동,106,484,393,176,4,12,76,921140791
20253.0,202511,1144056500,공덕동,415,2211,715,247,26,1,57,396354330
20253.0,202511,1144058500,도화동,122,478,415,226,116,25,77,517528938
20253.0,202511,1144059000,용강동,136,868,319,182,70,0,64,497352990
20253.0,202511,1144060000,대흥동,73,502,108,14,0,1,41,290729719
20253.0,202511,1144061000,염리동,99,598,168,32,0,0,49,314172668
20253.0,202511,1144063000,신수동,205,1190,640,126,11,13,60,385870186
20253.0,202511,1144065500,서강동,317,1809,851,122,65,42,57,361808135
20253.0,202511,1144066000,서교동,471,3337,802,90,46,11,51,212792253
20253.0,202511,1144068000,합정동,523,3397,817,89,16,5,49,226954603
20253.0,202511,1144069000,망원1동,511,3563,658,131,6,1,48,212810124
20253.0,202511,1144070000,망원2동,415,2713,711,81,8,0,50,204295370
20253.0,202511,1144071000,연남동,388,2408,763,89,13,5,50,208713210
20253.0,202511,1144072000,성산1동,568,3499,1231,120,44,8,55,188218762
20253.0,202511,1144073000,성산2동,363,2571,700,109,1,0,53,254866913
20253.0,202511,1144074000,상암동,190,1052,727,361,0,0,66,476838167
20253.0,202511,1147051000,목1동,102,495,424,137,82,10,74,796337543
20253.0,202511,1147052000,목2동,785,5568,1186,125,101,6,53,188087838
20253.0,202511,1147053000,목3동,453,3404,581,64,19,4,52,184229085
20253.0,202511,1147054000,목4동,505,3204,1017,89,46,5,55,189827888
20253.0,202511,1147055000,목5동,191,327,1229,376,353,7,100,1342723822
20253.0,202511,1147056000,신월1동,380,3089,466,6,2,0,49,125505363
20253.0,202511,1147057000,신월2동,358,2480,1118,77,2,0,56,169126179
20253.0,202511,1147058000,신월3동,231,1889,280,11,0,0,46,114670938
20253.0,202511,1147059000,신월4동,278,2000,1031,13,0,0,57,168479350
20253.0,202511,1147060000,신월5동,299,2110,695,38,7,1,53,141762970
20253.0,202511,1147061000,신월6동,133,811,469,32,0,0,57,274722385
20253.0,202511,1147061100,신월7동,616,4788,204,0,0,0,42,100738599
20253.0,202511,1147062000,신정1동,116,394,360,443,85,0,83,857356012
20253.0,202511,1147063000,신정2동,99,437,487,133,0,0,65,447255961
20253.0,202511,1147064000,신정3동,335,2020,1080,320,12,0,65,361746184
20253.0,202511,1147065000,신정4동,745,5227,1413,93,2,0,52,157597172
20253.0,202511,1147067000,신정6동,83,168,310,395,91,29,97,1106384082
20253.0,202511,1147068000,신정7동,121,586,612,106,33,22,70,582260300
20253.0,202511,1150051000,염창동,248,1187,1333,168,73,4,70,416686264
20253.0,202511,1150052000,등촌1동,182,1336,590,30,0,0,54,234537129
20253.0,202511,1150053000,등촌2동,391,2789,722,116,102,72,56,218053706
20253.0,202511,1150053500,등촌3동,125,1089,252,104,42,0,57,342211620
20253.0,202511,1150054000,화곡1동,1192,9634,1689,58,4,0,49,140481784
20253.0,202511,1150055000,화곡2동,517,4242,410,12,7,0,50,127620236
20253.0,202511,1150056000,화곡3동,344,2085,605,317,205,12,62,234116665
20253.0,202511,1150057000,화곡4동,537,4303,597,24,0,0,49,134309833
20253.0,202511,1150059000,화곡본동,1170,9392,961,21,1,0,50,123876906
20253.0,202511,1150059100,화곡6동,448,3253,699,113,67,60,55,170034732
20253.0,202511,1150059300,화곡8동,816,6241,1024,19,1,0,52,130703775
20253.0,202511,1150060300,가양1동,148,906,552,117,99,0,66,396996811
20253.0,202511,1150060400,가양2동,53,452,48,108,0,0,52,317356775
20253.0,202511,1150060500,가양3동,60,614,71,9,0,0,49,336108207
20253.0,202511,1150061100,발산1동,398,2621,1365,67,23,0,59,271140993
20253.0,202511,1150061500,우장산동,507,2889,1611,450,39,0,63,319276578
20253.0,202511,1150062000,공항동,368,2913,562,8,1,0,47,207503846
20253.0,202511,1150063000,방화1동,394,2478,1301,281,0,0,60,323331374
20253.0,202511,1150064000,방화2동,248,1944,446,48,0,0,51,195195964
20253.0,202511,1150064100,방화3동,139,881,361,135,118,0,63,262029835
20253.0,202511,1153051000,신도림동,134,455,728,196,158,36,85,636584154
20253.0,202511,1153052000,구로1동,69,260,530,65,1,0,73,399227070
20253.0,202511,1153053000,구로2동,265,1984,437,14,2,2,49,177466374
20253.0,202511,1153054000,구로3동,459,2789,340,74,0,0,48,138758246
20253.0,202511,1153055000,구로4동,539,3236,244,4,1,0,46,114177005
20253.0,202511,1153056000,구로5동,131,754,424,104,30,36,65,291594059
20253.0,202511,1153059500,가리봉동,178,1027,128,12,17,36,69,185911126
20253.0,202511,1153072000,고척1동,181,1272,602,25,12,0,59,238203387
20253.0,202511,1153073000,고척2동,276,2197,577,107,0,0,56,189698484
20253.0,202511,1153074000,개봉1동,415,3054,711,75,72,0,55,170691909
20253.0,202511,1153075000,개봉2동,479,3233,1214,202,12,0,58,193683448
20253.0,202511,1153076000,개봉3동,431,3575,711,24,0,0,53,155760606
20253.0,202511,1153077000,오류1동,206,1645,395,103,1,0,55,158478976
20253.0,202511,1153078000,오류2동,366,3282,1396,170,13,0,59,244582574
20253.0,202511,1153079000,수궁동,426,4201,1407,84,13,0,57,175786153
20253.0,202511,1153080000,항동,101,677,458,88,12,24,70,300065423
20253.0,202511,1154551000,가산동,173,1529,361,15,24,5,50,173249223
20253.0,202511,1154561000,독산1동,217,1759,672,53,8,4,56,245696062
20253.0,202511,1154562000,독산2동,312,2524,339,2,1,0,50,135091578
20253.0,202511,1154563000,독산3동,394,2975,815,61,0,0,52,158539229
20253.0,202511,1154564000,독산4동,250,1755,517,6,0,0,54,143761339
20253.0,202511,1154567000,시흥1동,381,2974,653,65,24,0,53,180948067
20253.0,202511,1154568000,시흥2동,84,427,292,245,0,0,74,275637280
20253.0,202511,1154569000,시흥3동,234,2042,809,20,0,0,57,164661707
20253.0,202511,1154570000,시흥4동,351,2661,682,50,0,0,53,139154099
20253.0,202511,1154571000,시흥5동,232,2060,348,6,0,0,50,158427139
20253.0,202511,1156051500,영등포본동,221,1259,505,13,0,0,55,265100867
20253.0,202511,1156053500,영등포동,123,894,285,73,37,0,49,328420925
20253.0,202511,1156054000,여의동,100,66,265,367,398,152,126,1400319048
20253.0,202511,1156055000,당산1동,102,684,293,37,18,0,52,342612455
20253.0,202511,1156056000,당산2동,209,1093,696,275,146,0,69,525836586
20253.0,202511,1156058500,도림동,131,805,288,20,8,0,55,209452170
20253.0,202511,1156060500,문래동,99,332,559,215,76,11,87,674800000
20253.0,202511,1156061000,양평1동,66,482,149,30,0,0,53,314493630
20253.0,202511,1156062000,양평2동,182,1562,474,38,3,0,48,261626373
20253.0,202511,1156063000,신길1동,142,1040,257,47,0,0,49,217210138
20253.0,202511,1156065000,신길3동,75,463,239,5,0,0,57,374597267
20253.0,202511,1156066000,신길4동,87,293,115,78,21,6,83,247336978
20253.0,202511,1156067000,신길5동,91,631,144,54,0,0,57,245273564
20253.0,202511,1156068000,신길6동,121,712,408,15,9,1,58,326160022
20253.0,202511,1156069000,신길7동,64,452,343,36,24,0,67,580827492
20253.0,202511,1156070000,대림1동,96,634,332,19,0,0,56,262808629
20253.0,202511,1156071000,대림2동,124,863,220,10,0,0,54,170194855
20253.0,202511,1156072000,대림3동,250,1659,345,2,35,0,50,173627070
20253.0,202511,1159051000,노량진1동,164,777,575,236,4,0,67,439684906
